,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.0280898073886303,102145.37367021276,283.19493849734044,97076.31914893616,267.5306656208444,-1.2502149216672207,27.0,7.0,27.0,2.0,15.0,60.0,0.17
Tianjin,-3.208197391394413,102089.4981060606,287.5432646780303,101783.33333333331,268.2815496271307,-0.6906710537997159,61.0,14.0,71.0,15.0,32.0,47.0,0.39
Shijiazhuang,-1.5167270236545138,102031.67361111112,286.9072265625,98039.44444444444,266.9293212890625,-1.615929497612847,63.0,24.0,75.0,4.0,13.0,71.0,0.29
Tangshan,-2.3979390462239585,102144.70833333331,285.3884006076389,100884.88888888888,268.3045383029514,-1.0257602267795138,52.0,14.0,53.0,6.0,26.0,51.0,0.4
Langfang,-2.205084228515625,102064.4125,287.7326171875,101854.25,264.3107666015625,-1.861138916015625,29.0,18.0,29.0,3.0,18.0,64.0,0.2
Baoding,-1.3590017465444713,102095.0096153846,285.4050105168269,97456.1153846154,265.2133131760817,-1.708385760967548,54.0,14.0,57.0,5.0,13.0,77.0,0.31
Cangzhou,-4.608624267578125,101964.19375,287.79453125,101844.8,269.2572509765625,-1.225274658203125,58.0,12.0,66.0,7.0,14.0,75.0,0.28
Hengshui,-3.7081197102864585,101875.09375,288.3186848958333,101591.75,266.4200439453125,-2.3497212727864585,75.0,14.0,100.0,14.0,17.0,73.0,0.27
Xingtai,-1.597668272076231,101884.55871212122,287.6011482007576,99328.57575757576,268.8676646839489,-2.4975780140269888,83.0,24.0,116.0,8.0,29.0,46.0,0.53
Handan,-1.5124858987742458,101796.22198275862,288.1745016163793,98550.3448275862,270.4611942685884,-2.84875172582166,95.0,30.0,139.0,8.0,19.0,60.0,0.45
Taiyuan,-3.83387159264606,101695.53532608696,284.26689877717394,87752.91304347826,266.14040739639944,0.5542801566745924,116.0,50.0,181.0,10.0,17.0,87.0,0.34
Yangquan,-4.128186907087054,102015.49107142857,284.1861049107143,90684.71428571428,263.89549037388394,-0.1338021414620535,84.0,29.0,117.0,9.0,21.0,68.0,0.47
Changzhi,-2.8918308803013395,101663.16607142855,285.55920758928573,89328.88571428572,269.7399100167411,0.2967782156808036,98.0,31.0,146.0,9.0,9.0,100.0,0.53
Jincheng,-3.718509839928669,101537.50271739133,288.7955163043478,91177.1304347826,272.0538754670516,0.9888929284137228,93.0,26.0,135.0,4.0,15.0,91.0,0.58
Jinan,-4.60832263577369,101765.5745967742,286.26720010080646,100012.83870967742,274.53660140498994,-1.2887110556325605,100.0,24.0,150.0,16.0,20.0,77.0,0.56
Zibo,-5.097401936848958,101858.65178571428,284.98800223214283,99678.76190476192,277.76211983816967,-1.7269010997953869,83.0,21.0,116.0,11.0,21.0,67.0,0.33
Jining,-3.399993896484375,101619.453125,290.07476806640625,100700.84375,272.63140869140625,-0.89898681640625,81.0,22.0,111.0,16.0,22.0,74.0,0.64
Dezhou,-5.089263916015625,101814.58173076923,287.3329326923077,101493.46153846152,273.8050349308894,-1.2726510854867787,94.0,32.0,138.0,6.0,11.0,83.0,0.28
Liaocheng,-3.2950654206452548,101704.33564814816,288.75875289351853,101219.5925925926,273.3827898943866,-1.996029324001736,78.0,22.0,105.0,18.0,26.0,52.0,0.6
Binzhou,-6.287506103515625,101927.81712962964,286.04521122685185,101682.85185185184,278.0184959129051,-0.8121823911313657,93.0,19.0,135.0,45.0,8.0,79.0,0.28
Heze,-3.4267106489701704,101553.67992424245,292.57741477272725,100958.0,273.28131288470644,-1.3139546712239585,81.0,14.0,111.0,9.0,26.0,72.0,0.38
Zhengzhou,-3.3078104654947915,101463.375,292.5296223958333,99214.66666666669,278.4359944661458,-2.4306131998697915,123.0,27.0,195.0,11.0,16.0,78.0,0.45
Kaifeng,-3.4451511928013394,101452.16369047618,293.95089285714283,100652.19047619047,275.5854085286458,-2.5102437337239585,109.0,24.0,168.0,11.0,20.0,52.0,0.52
Anyang,-1.1228491741677988,101687.62228260867,290.1784986413044,99333.08695652174,272.70469068444294,-3.1266386612601904,97.0,44.0,144.0,13.0,21.0,75.0,0.2
Hebi,-0.8497890896267362,101666.52083333331,291.19097222222223,99749.66666666669,272.8690456814236,-3.6402350531684022,93.0,25.0,135.0,13.0,20.0,74.0,0.52
Xinxiang,-2.788127552379261,101575.13068181818,292.55850497159093,99224.36363636365,273.78376908735794,-2.718902587890625,101.0,27.0,152.0,9.0,18.0,87.0,0.33
Jiaozuo,-4.578977457682291,101504.82083333332,292.7963541666667,97979.73333333334,274.22069498697914,-1.2343973795572916,124.0,40.0,198.0,11.0,14.0,93.0,0.48
Puyang,-2.2300516764322915,101641.86805555556,290.31141493055554,101045.55555555556,273.6731906467014,-2.327518039279514,80.0,21.0,109.0,15.0,25.0,63.0,0.47
