,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.1685713098404256,100883.57313829788,295.0870854803856,96008.8430851064,294.1879778922872,-0.0527622953374335,95.0,71.0,43.0,3.0,25.0,43.0,1.05
Tianjin,-2.3523615056818183,100744.04734848483,297.1929672703599,100448.4053030303,295.20646898674244,0.2747053666548295,81.0,60.0,35.0,4.0,29.0,71.0,0.69
Shijiazhuang,-0.3732096354166667,100779.69444444444,293.9492458767361,96913.84722222222,293.51795789930554,-1.0650668674045138,58.0,41.0,43.0,6.0,14.0,78.0,0.82
Tangshan,-2.5919053819444446,100828.95833333331,297.13701714409723,99620.01388888888,293.44395616319446,1.1192593044704862,73.0,53.0,85.0,22.0,47.0,41.0,1.75
Langfang,-1.363134765625,100732.0,296.890869140625,100529.125,295.89404296875,-0.921929931640625,94.0,70.0,103.0,7.0,30.0,46.0,0.75
Baoding,-0.5513070913461539,100818.70192307692,294.33385291466345,96349.70192307692,293.7455303485577,-1.0442105806790865,75.0,55.0,67.0,7.0,16.0,62.0,0.92
Cangzhou,-1.7513427734375,100674.69375,296.481103515625,100559.525,295.153955078125,0.387689208984375,71.0,52.0,87.0,3.0,29.0,53.0,0.5
Hengshui,-1.2659098307291667,100621.25,295.7710774739583,100346.75,295.0205078125,-1.3446756998697915,114.0,86.0,81.0,7.0,21.0,60.0,0.9
Xingtai,-1.1285807291666667,100658.68371212122,294.0967906605114,98169.79924242424,293.7562440814394,-2.811409690163352,31.0,20.0,31.0,5.0,13.0,90.0,0.73
Handan,-1.412176724137931,100610.45043103448,293.4966241244612,97434.13362068964,293.1552060883621,-3.837268697804418,33.0,12.0,33.0,5.0,14.0,79.0,0.38
Taiyuan,-0.726944633152174,100940.58423913045,289.6652195142663,87275.11413043478,289.3758916440217,-1.2311308487601902,29.0,19.0,27.0,2.0,20.0,93.0,0.78
Yangquan,-1.0701729910714286,100911.4375,290.7391531808036,89928.16071428571,290.6047712053572,-0.756500244140625,56.0,40.0,49.0,7.0,19.0,100.0,1.0
Changzhi,-1.3333984375,100768.70535714286,289.67366768973216,88644.06071428572,289.2685546875,-2.7763523646763395,37.0,10.0,12.0,8.0,6.0,119.0,0.36
Jincheng,-0.0946841032608695,100666.73641304349,290.56467603600544,90448.41847826086,289.8202700407609,-2.1361070715862773,32.0,16.0,29.0,3.0,11.0,102.0,1.04
Jinan,-4.135521673387097,100512.59475806452,293.12579542590726,98808.92338709676,291.2894720262097,-2.149472144342238,32.0,11.0,18.0,5.0,14.0,103.0,0.72
Zibo,-4.580636160714286,100592.25297619047,292.9249325706845,98481.32738095238,291.6972191220238,-1.3332999093191964,34.0,12.0,14.0,4.0,12.0,108.0,0.38
Jining,-4.526275634765625,100163.7734375,293.7718505859375,99265.1875,292.54705810546875,-3.75970458984375,26.0,3.0,8.0,4.0,9.0,84.0,0.67
Dezhou,-3.0113807091346154,100593.75480769233,294.85462364783655,100281.7596153846,292.9944411057692,-1.130260760967548,39.0,27.0,37.0,9.0,17.0,73.0,0.67
Liaocheng,-2.848849826388889,100467.84953703704,294.3099048755787,99994.70833333331,292.46625434027777,-3.3973603425202548,31.0,7.0,8.0,4.0,11.0,98.0,0.47
Binzhou,-3.099428530092593,100671.7199074074,294.6079372829861,100434.33796296296,292.4166304976852,0.6276324236834491,39.0,27.0,30.0,5.0,24.0,49.0,0.83
Heze,-2.185250946969697,100197.49431818182,293.3526500355114,99611.13257575755,292.1521957859849,-5.188303629557292,28.0,7.0,15.0,4.0,10.0,90.0,0.57
Zhengzhou,-0.254638671875,100441.80208333331,293.2613932291667,98222.20833333331,292.0367024739583,-3.0281473795572915,32.0,7.0,8.0,3.0,7.0,101.0,0.48
Kaifeng,-1.2793433779761905,100290.27678571428,293.209716796875,99500.04166666669,291.7200985863095,-5.090693882533482,28.0,6.0,10.0,3.0,4.0,88.0,0.4
Anyang,-1.2472401494565215,100489.1820652174,293.66428541100544,98176.72282608696,293.0545601222826,-4.823182479194973,37.0,6.0,6.0,2.0,9.0,117.0,0.43
Hebi,-0.9907769097222222,100470.34027777778,293.8637966579861,98585.48611111112,293.48057725694446,-5.137630886501736,33.0,8.0,24.0,4.0,9.0,107.0,0.4
Xinxiang,-1.4755415482954546,100416.6875,293.5980335582386,98103.10227272728,292.5894886363636,-4.208116011186079,33.0,15.0,19.0,5.0,10.0,105.0,0.3
Jiaozuo,0.5038411458333333,100508.24583333332,293.546826171875,97032.84166666666,292.43821614583334,-0.8549051920572917,26.0,16.0,24.0,2.0,15.0,82.0,0.53
Puyang,-2.338161892361111,100382.67361111112,294.0423990885417,99798.04166666669,292.45258246527777,-4.730675591362847,31.0,5.0,4.0,3.0,7.0,99.0,0.2
