,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.1618129649060837,101531.53989361702,284.793524559508,96597.94281914894,272.99476396276594,-1.4931751007729388,24.0,10.0,24.0,2.0,29.0,42.0,0.26
Tianjin,-1.629750107273911,101446.79924242424,288.9900346235796,101147.23295454546,279.0076349431818,-1.2413875695430872,79.0,44.0,108.0,18.0,51.0,55.0,0.96
Shijiazhuang,0.5552961561414931,101397.97222222222,289.53643120659723,97508.60416666669,281.34771050347223,-0.4343227810329861,120.0,74.0,189.0,34.0,84.0,20.0,0.99
Tangshan,-2.9399837917751737,101530.5,286.4522298177083,100299.77083333331,278.63373480902777,-0.5228915744357638,89.0,34.0,127.0,40.0,58.0,27.0,1.43
Langfang,-0.6690093994140625,101427.2625,289.733349609375,101221.8875,276.37099609375,-1.485028076171875,54.0,30.0,58.0,5.0,77.0,21.0,0.45
Baoding,0.1041388878455528,101456.40865384616,287.8401630108173,96949.89903846152,277.47318209134613,-1.2565049391526442,119.0,73.0,187.0,54.0,101.0,7.0,1.05
Cangzhou,0.7077972412109375,101370.39375,290.03359375,101254.0625,280.562451171875,1.086407470703125,68.0,49.0,82.0,51.0,37.0,77.0,1.07
Hengshui,-0.3843739827473958,101336.94791666669,290.6725260416667,101060.1875,282.43896484375,1.7990620930989585,98.0,49.0,146.0,16.0,47.0,55.0,0.75
Xingtai,0.5341644287109375,101348.28409090907,290.79034238873106,98846.29356060606,282.56889204545456,0.6589438698508523,108.0,62.0,165.0,62.0,93.0,18.0,2.98
Handan,1.4411889437971444,101367.92672413791,292.0767190867457,98172.23922413791,282.1059401939655,0.783300991716056,93.0,58.0,136.0,36.0,67.0,27.0,1.52
Taiyuan,0.5105995509935461,101602.40760869563,286.08121390964675,87804.29619565218,279.1424932065217,0.528350830078125,72.0,50.0,94.0,22.0,57.0,41.0,0.93
Yangquan,0.962735857282366,101543.875,287.38570731026783,90469.6875,279.68959263392856,0.6931806291852679,93.0,42.0,136.0,14.0,82.0,35.0,0.97
Changzhi,0.8842760358537947,101685.30357142857,286.80947963169643,89378.40178571429,281.0142299107143,-0.0619114467075892,47.0,17.0,47.0,5.0,13.0,104.0,0.54
Jincheng,0.3819905156674592,101674.95108695651,286.5342539911685,91277.77445652174,283.4126188858696,-1.4836226753566577,64.0,34.0,78.0,37.0,50.0,47.0,6.22
Jinan,-0.7613559845955141,101445.96370967742,288.495361328125,99725.49395161292,280.5204133064516,1.7496524933845763,97.0,53.0,144.0,25.0,60.0,62.0,0.96
Zibo,-0.2656867617652529,101468.98214285714,287.1859305245536,99337.06845238096,277.87769717261904,2.2231517973400297,94.0,60.0,138.0,59.0,89.0,37.0,2.05
Jining,-1.7816009521484375,101441.6953125,290.43389892578125,100531.1875,284.77508544921875,0.5823974609375,140.0,68.0,230.0,29.0,119.0,7.0,1.25
Dezhou,0.2487452580378605,101382.41346153848,289.9302321213942,101068.45673076923,281.40392127403845,2.0807096041165867,103.0,72.0,155.0,31.0,76.0,52.0,2.03
Liaocheng,-0.1058095296223958,101373.43055555556,291.2744411892361,100896.83564814816,285.0968605324074,1.7989671495225694,133.0,77.0,216.0,11.0,88.0,13.0,1.15
Binzhou,0.4907978199146412,101401.99537037036,288.5663972077546,101163.61342592593,279.5467303240741,2.219720911096644,64.0,42.0,78.0,43.0,64.0,14.0,1.5
Heze,-0.619215069395123,101392.5946969697,291.6107140743371,100801.44507575755,285.6311553030303,1.1122464266690342,131.0,64.0,212.0,33.0,43.0,68.0,0.93
Zhengzhou,0.3423919677734375,101377.21875,291.6144205729167,99142.35416666669,285.2034505208333,-1.0886332194010415,102.0,63.0,154.0,17.0,69.0,59.0,0.92
Kaifeng,-0.7853575206938244,101372.31547619047,291.7233189174107,100576.87797619047,286.7523251488095,-0.4976908365885417,103.0,55.0,156.0,11.0,37.0,76.0,0.9
Anyang,1.3762585183848506,101376.64673913045,292.6764075237772,99048.77445652174,283.05825407608694,0.8191966181216033,90.0,58.0,129.0,27.0,44.0,61.0,1.45
Hebi,1.4484439425998263,101368.875,293.1861165364583,99475.24305555556,282.87196180555554,0.2807379828559028,100.0,42.0,149.0,36.0,49.0,75.0,1.23
Xinxiang,0.9373959628018466,101399.75,292.1532093394886,99061.96022727272,284.31569602272725,-0.5145291415127841,96.0,50.0,142.0,42.0,41.0,79.0,0.77
Jiaozuo,0.8540211995442708,101437.80833333332,290.794580078125,97917.62083333332,283.4852864583333,-1.9522481282552084,71.0,37.0,92.0,23.0,40.0,44.0,1.17
Puyang,0.4480641682942708,101369.20833333331,292.3864203559028,100780.74305555556,286.08582899305554,1.5587327745225694,99.0,49.0,148.0,19.0,44.0,78.0,1.18
