,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.8808694393076795,100511.6914893617,293.1316749085771,95650.39228723403,279.30211623171544,3.2987281312333776,78.0,40.0,105.0,4.0,14.0,158.0,0.51
Tianjin,0.4591549960049716,100666.26515151517,292.3677423650568,100370.16856060606,281.96874260179925,5.614636970288826,45.0,21.0,45.0,7.0,17.0,120.0,0.53
Shijiazhuang,-1.0189463297526042,100545.55555555556,293.6382107204861,96698.28472222222,283.081298828125,1.4204440646701388,60.0,43.0,62.0,12.0,14.0,156.0,0.65
Tangshan,0.5197906494140625,100722.53472222222,289.74839952256946,99508.36805555556,281.5503743489583,5.93511962890625,52.0,26.0,53.0,8.0,19.0,118.0,0.47
Langfang,1.1246734619140626,100602.45,294.477978515625,100399.3625,281.728955078125,4.65279541015625,53.0,24.0,55.0,8.0,12.0,151.0,0.38
Baoding,0.4737419715294471,100580.27403846152,292.87464317908655,96119.6971153846,281.48766150841345,2.013563889723557,47.0,29.0,47.0,7.0,13.0,145.0,0.3
Cangzhou,-0.4525482177734375,100708.16875,291.711865234375,100591.9875,282.451318359375,4.91170654296875,37.0,17.0,37.0,9.0,17.0,95.0,0.38
Hengshui,-0.9121754964192708,100647.77083333331,292.3655598958333,100371.64583333331,283.226318359375,4.35479736328125,56.0,34.0,61.0,18.0,18.0,97.0,0.53
Xingtai,-1.279925259676847,100587.03787878789,292.4403631036932,98107.65340909093,283.72590406013256,3.3141220555160986,56.0,40.0,61.0,14.0,11.0,152.0,0.63
Handan,-1.726336775154903,100607.62068965516,291.86893015894395,97442.32112068964,283.9957149110991,3.2983419484105605,61.0,38.0,71.0,13.0,12.0,122.0,0.5
Taiyuan,1.821718298870584,100697.25,292.0956712805706,87105.86684782608,277.6487877887228,-4.869918159816576,176.0,133.0,166.0,17.0,29.0,213.0,1.41
Yangquan,0.214475359235491,100591.0,292.06100027901783,89675.0625,281.7762625558036,-2.5935843331473216,68.0,33.0,53.0,9.0,19.0,174.0,0.83
Changzhi,0.6231388636997768,100517.92142857144,292.7807547433036,88494.0482142857,281.8544991629464,-2.545160784040178,43.0,27.0,35.0,9.0,12.0,136.0,0.65
Jincheng,1.5647549836531929,100523.70652173914,292.80159859035325,90376.82336956522,283.1920112941576,-1.2729837168817937,40.0,14.0,34.0,4.0,12.0,128.0,0.64
Jinan,-1.5180117699407762,100806.90322580644,287.3114053049395,99080.91733870968,283.40619487147177,1.5716729933215725,62.0,33.0,73.0,12.0,55.0,48.0,1.23
Zibo,-2.0399656749907,100848.35714285714,286.849597749256,98715.41964285714,283.7450125558036,1.2268444242931549,68.0,49.0,73.0,15.0,54.0,48.0,1.03
Jining,-1.1117706298828125,100776.609375,286.981201171875,99863.875,285.487548828125,0.027587890625,64.0,42.0,77.0,11.0,36.0,60.0,0.95
Dezhou,-1.3734635573167069,100772.7596153846,289.4902907151442,100456.4471153846,283.2311260516827,3.4440401517427883,52.0,29.0,53.0,8.0,22.0,72.0,1.05
Liaocheng,-1.2171885172526042,100749.02777777778,288.9657931857639,100268.48842592593,283.94166847511576,3.583041720920139,54.0,35.0,58.0,8.0,36.0,53.0,0.64
Binzhou,-2.04618157280816,100830.46296296296,288.1210304542824,100590.26620370372,282.81666847511576,2.655307345920139,71.0,52.0,86.0,26.0,41.0,57.0,0.97
Heze,-0.7757822672526041,100765.46212121211,286.8901737097538,100167.5321969697,284.9735958214962,0.3395422733191288,54.0,34.0,58.0,8.0,33.0,50.0,0.57
Zhengzhou,0.2496897379557291,100663.79166666669,290.36181640625,98437.52083333331,283.90576171875,1.86370849609375,60.0,38.0,69.0,8.0,37.0,64.0,0.71
Kaifeng,-0.8779958089192709,100752.98809523808,287.0479794456845,99948.32440476192,284.432605561756,1.130583263578869,41.0,28.0,41.0,8.0,19.0,76.0,0.62
Anyang,-1.2290204918902854,100655.8695652174,290.9155591881794,98338.4320652174,284.00722868546194,3.6465135657269023,65.0,34.0,80.0,8.0,16.0,100.0,0.58
Hebi,-0.7322709825303819,100654.02777777778,291.22056749131946,98760.00694444444,283.480224609375,3.878289116753472,58.0,32.0,65.0,10.0,14.0,97.0,0.52
Xinxiang,-0.8464646772904829,100680.09090909093,290.3145640980114,98356.74431818182,283.5667835582386,2.8231922496448862,56.0,28.0,62.0,9.0,21.0,93.0,0.47
Jiaozuo,-0.1784515380859375,100561.41666666669,293.335107421875,97089.1625,284.02097981770834,2.8933064778645834,60.0,34.0,70.0,8.0,11.0,143.0,0.48
Puyang,-1.261839124891493,100744.06944444444,288.7529025607639,100149.17361111112,284.3325466579861,3.2315877278645835,42.0,27.0,42.0,5.0,18.0,89.0,0.68
