,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.781967487741024,102394.53723404255,273.9823595412234,97134.85771276597,253.28202397772608,-3.4701317320478724,304.0,77.0,423.0,2.0,14.0,52.0,0.34
Tianjin,-0.0466391823508522,102191.61363636365,278.6706025094697,101875.32386363635,262.9774724786932,-5.072842684659091,472.0,116.0,572.0,6.0,20.0,44.0,0.59
Shijiazhuang,0.3772752549913194,102264.48611111112,276.6022677951389,98175.35416666669,270.095947265625,-1.3042534722222223,245.0,195.0,312.0,11.0,67.0,2.0,2.33
Tangshan,-0.0568067762586805,102145.67361111112,278.0334201388889,100851.49305555556,264.0810275607639,-4.749837239583333,463.0,129.0,563.0,19.0,47.0,23.0,0.68
Langfang,-1.136944580078125,102235.75,278.99072265625,102018.6875,254.903955078125,-5.075244140625,471.0,124.0,571.0,3.0,21.0,52.0,0.38
Baoding,-0.121837909405048,102304.63942307692,275.2359149639423,97529.97596153848,262.45194185697113,-1.9607496995192308,199.0,127.0,348.0,12.0,59.0,13.0,1.3
Cangzhou,-1.693414306640625,102131.24375,280.1818359375,102008.5875,265.56103515625,-5.1435791015625,413.0,110.0,513.0,5.0,22.0,49.0,0.37
Hengshui,-1.2127176920572915,102177.5,280.0799153645833,101885.3125,271.03125,-3.56494140625,210.0,160.0,276.0,18.0,33.0,22.0,1.8
Xingtai,-0.2423659815932765,102187.6893939394,279.35910866477275,99574.92992424245,276.3734241832386,-2.627323035037879,263.0,213.0,323.0,20.0,57.0,6.0,2.25
Handan,0.0576203444908405,102138.45689655172,279.62914197198273,98810.61853448275,277.84933155980605,-2.433172817887931,226.0,176.0,314.0,13.0,40.0,21.0,1.93
Taiyuan,1.0061685313349185,102549.94565217392,270.3787788722826,87958.51358695653,258.72092603600544,-1.1311778192934785,192.0,77.0,334.0,23.0,43.0,17.0,0.74
Yangquan,1.7323216029575892,102370.91071428572,272.826171875,90716.6875,263.23496791294644,-0.4517996651785714,269.0,86.0,398.0,17.0,39.0,27.0,0.68
Changzhi,0.5859906877790179,102232.46428571428,275.0023716517857,89483.8875,271.0446498325893,-1.1366768973214283,174.0,88.0,297.0,28.0,41.0,7.0,0.84
Jincheng,0.9755978791610056,102195.04347826086,276.8974609375,91451.12228260867,269.6858547044837,-1.7687882133152173,325.0,100.0,440.0,14.0,42.0,22.0,0.7
Jinan,-0.1578871204007056,101939.66935483873,281.89752394153226,100158.97782258064,280.7553947202621,-2.5300371723790325,143.0,109.0,161.0,8.0,59.0,5.0,2.39
Zibo,0.0471700032552083,101899.76190476192,282.0538969494048,99700.63988095238,281.37359328497024,-2.4741675967261907,136.0,104.0,124.0,12.0,58.0,4.0,2.24
Jining,1.303253173828125,101894.53125,283.2670288085937,100952.625,282.4730834960937,-2.199493408203125,108.0,77.0,166.0,6.0,48.0,4.0,2.5
Dezhou,-0.6757366473858173,102042.9903846154,281.2336237980769,101713.6875,277.1841008112981,-3.4551156850961537,197.0,148.0,284.0,11.0,66.0,6.0,1.87
Liaocheng,0.4037961606626157,102044.63888888888,281.4128689236111,101543.98379629628,279.4829372829861,-3.188494646990741,229.0,179.0,291.0,6.0,65.0,8.0,2.2
Binzhou,-0.4143823694299768,101966.06481481482,281.36512586805554,101716.90972222222,278.3145345052083,-4.061686197916667,194.0,146.0,194.0,14.0,59.0,4.0,2.7
Heze,0.5981288100733901,101986.93181818182,282.3375059185606,101368.56628787878,281.5062958688447,-2.380578243371212,105.0,79.0,134.0,6.0,25.0,35.0,1.53
Zhengzhou,1.139984130859375,102065.08333333331,280.8050944010417,99733.6875,274.2555338541667,-1.1409098307291667,179.0,133.0,307.0,13.0,48.0,5.0,1.84
Kaifeng,-0.0022626604352678,102020.76190476192,280.5355747767857,101188.16369047618,280.4359072730655,-1.846005394345238,138.0,105.0,134.0,8.0,51.0,3.0,3.07
Anyang,-0.1971263056216032,102092.1304347826,280.9084154211956,99669.42663043478,280.07758364470106,-2.454717221467391,294.0,244.0,297.0,19.0,62.0,5.0,2.73
Hebi,-0.6278516981336806,102089.66666666669,281.58452690972223,100109.46527777778,280.6203070746528,-2.55029296875,243.0,193.0,325.0,22.0,62.0,6.0,4.57
Xinxiang,-0.6995599920099432,102065.375,280.96200284090907,99641.73295454546,280.14419833096593,-1.5708451704545454,225.0,175.0,301.0,6.0,66.0,4.0,3.28
Jiaozuo,0.941180419921875,102074.61666666668,280.5783203125,98435.02083333331,274.7541178385417,-0.4760091145833333,151.0,116.0,192.0,7.0,48.0,4.0,3.53
Puyang,0.285125732421875,102046.70833333331,281.337890625,101428.1875,280.55889214409723,-3.1392144097222223,226.0,176.0,222.0,16.0,36.0,25.0,2.52
