,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.888022564827128,103110.58909574468,278.2651678856383,97844.78324468085,257.2570541057181,-2.756473947078624,23.0,7.0,22.0,2.0,8.0,72.0,0.3
Tianjin,1.0836070667613635,103102.44128787878,281.2937973484849,102783.58143939394,258.4062647964015,-4.56632255785393,25.0,11.0,24.0,5.0,10.0,80.0,0.35
Shijiazhuang,-1.1169976128472223,103229.83333333331,280.7390407986111,99086.65972222222,257.248046875,-1.932188245985243,52.0,16.0,53.0,4.0,8.0,81.0,0.29
Tangshan,1.8155924479166667,102999.77083333331,280.06342230902777,101694.79861111112,259.7900390625,-3.496939765082465,27.0,17.0,27.0,9.0,14.0,75.0,0.47
Langfang,0.51611328125,103147.475,281.69853515625,102928.5375,257.52177734375,-4.340255737304688,27.0,16.0,27.0,3.0,13.0,84.0,0.53
Baoding,0.0656174879807692,103195.3846153846,279.51761568509613,98387.26442307692,256.6164738581731,-2.3578902024489183,24.0,10.0,23.0,5.0,11.0,77.0,0.3
Cangzhou,-1.250439453125,103167.96875,281.8111328125,103043.8125,258.294140625,-4.991427612304688,34.0,17.0,34.0,14.0,6.0,79.0,0.35
Hengshui,-2.3529459635416665,103209.22916666669,282.3754069010417,102913.6875,256.85693359375,-4.405563354492188,49.0,18.0,49.0,4.0,8.0,82.0,0.3
Xingtai,-2.434089429450758,103243.35037878789,281.67181581439394,100580.1875,257.32967862215907,-3.371601913914536,56.0,17.0,62.0,3.0,7.0,79.0,0.43
Handan,-2.677692281788793,103246.60560344828,281.8032058189655,99852.42887931036,258.9033034752155,-3.0472617313779637,65.0,18.0,79.0,6.0,9.0,80.0,0.35
Taiyuan,0.6715671705163043,103153.36684782608,276.72274116847825,88592.36141304347,257.32793393342394,-1.482441114342731,51.0,12.0,51.0,19.0,17.0,67.0,0.73
Yangquan,0.2971888950892857,103214.20535714286,276.82212611607144,91454.04464285714,258.15087890625,-1.1610913957868303,34.0,16.0,34.0,6.0,9.0,82.0,0.48
Changzhi,-1.2326241629464283,103100.93392857142,278.83002232142854,90245.21607142856,259.20791015625,-0.4344451904296875,89.0,55.0,127.0,33.0,60.0,45.0,1.76
Jincheng,-1.1837317425271738,103007.07336956522,281.7256283967391,92240.79619565218,259.7002165421196,-0.3899224322775136,76.0,44.0,101.0,44.0,42.0,54.0,2.34
Jinan,-1.747897240423387,103090.50604838708,282.02520161290323,101266.1875,260.63134765625,-4.629436369865172,57.0,12.0,64.0,9.0,15.0,81.0,0.34
Zibo,-0.5760207403273809,103036.91964285714,281.8658854166667,100778.61607142857,261.7431408110119,-4.789858136858259,40.0,14.0,40.0,8.0,10.0,82.0,0.3
Jining,-2.124298095703125,102982.3203125,284.41778564453125,102023.96875,265.9447631835937,-4.506362915039063,74.0,33.0,98.0,11.0,25.0,63.0,0.55
Dezhou,-2.301513671875,103158.71634615384,282.2978515625,102823.6875,258.4673602764423,-4.8017754187950725,53.0,8.0,55.0,4.0,10.0,83.0,0.33
Liaocheng,-2.987928602430556,103169.76620370372,282.9935619212963,102662.63194444444,259.762279369213,-4.628983674225984,75.0,7.0,100.0,5.0,7.0,86.0,0.4
Binzhou,-1.3188386140046295,103096.50694444444,282.0729890046296,102842.1875,261.0174877025463,-5.21459565339265,41.0,29.0,31.0,7.0,11.0,81.0,0.6
Heze,-2.975548946496212,102999.35037878789,284.9146543560606,102375.61174242424,266.4694158380682,-5.3974660237630205,110.0,42.0,170.0,6.0,10.0,70.0,0.4
Zhengzhou,-4.155110677083333,103058.03125,284.6759440104167,100711.27083333331,264.1814778645833,-4.959396362304688,130.0,35.0,210.0,7.0,19.0,64.0,0.5
Kaifeng,-3.3335077194940474,102990.11011904762,285.14341517857144,102152.13988095238,268.0240187872024,-6.254655383882069,110.0,47.0,169.0,10.0,24.0,62.0,0.6
Anyang,-2.916323454483696,103218.05163043478,282.80307404891306,100743.83967391304,260.6159774116848,-4.411279429560122,70.0,6.0,89.0,6.0,8.0,75.0,0.37
Hebi,-2.964925130208333,103220.22916666669,283.22352430555554,101204.74305555556,260.87114800347223,-5.089523315429688,57.0,23.0,63.0,6.0,9.0,73.0,0.17
Xinxiang,-3.8793279474431817,103132.00568181818,283.6139026988636,100665.00568181818,262.13871626420456,-5.283903642134233,96.0,22.0,142.0,10.0,16.0,67.0,0.47
Jiaozuo,-4.472998046875,103075.4125,284.60859375,99397.72083333334,261.84931640625,-1.917518107096354,75.0,28.0,100.0,8.0,9.0,72.0,0.53
Puyang,-3.317626953125,103151.35416666669,283.82421875,102526.57638888888,260.63677300347223,-5.0887095133463545,73.0,18.0,95.0,5.0,12.0,70.0,0.57
