,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,3.8276513282288898,99677.21010638298,305.0720370678192,94921.0930851064,275.73411527593083,-0.5645988951338098,135.0,43.0,220.0,2.0,12.0,131.0,0.25
Tianjin,1.9859004165187024,99650.07196969698,306.2267104640151,99362.35227272728,280.8720555160985,0.4335424249822443,180.0,58.0,310.0,3.0,13.0,171.0,0.39
Shijiazhuang,-0.7629479302300347,99720.52777777778,307.4333767361111,95968.79166666669,282.37451171875,1.0842437744140625,125.0,22.0,100.0,20.0,25.0,249.0,0.46
Tangshan,4.052183363172743,99624.61805555556,303.5179036458333,98446.04166666669,281.7999674479167,0.2736155192057292,104.0,37.0,157.0,7.0,14.0,111.0,0.22
Langfang,1.3391571044921875,99642.15,307.897265625,99444.725,279.89580078125,1.2618804931640626,127.0,34.0,204.0,5.0,15.0,159.0,0.3
Baoding,0.6942314734825721,99740.45192307692,306.00386868990387,95387.93269230767,281.29871544471155,2.0700648381159854,132.0,34.0,213.0,7.0,11.0,154.0,0.27
Cangzhou,-0.5004425048828125,99698.9,306.87919921875,99586.825,282.56396484375,0.6860992431640625,143.0,34.0,235.0,10.0,12.0,199.0,0.37
Hengshui,0.2419891357421875,99673.8125,309.1441243489583,99407.41666666669,282.589599609375,1.0761871337890625,115.0,28.0,115.0,14.0,15.0,229.0,0.57
Xingtai,-0.1570920077237216,99692.30681818182,309.7669566761364,97282.14015151517,282.2613784327651,1.4624841863458806,137.0,24.0,83.0,33.0,23.0,273.0,1.23
Handan,0.8407313905913254,99698.97844827586,311.82876481681035,96630.48706896552,276.1204370959052,1.98852381212958,91.0,19.0,61.0,10.0,9.0,193.0,0.4
Taiyuan,3.078595368758492,99910.7445652174,304.8887992527174,86655.27717391304,272.25779127038044,-0.146373582922894,109.0,31.0,82.0,11.0,19.0,218.0,0.55
Yangquan,1.444730486188616,99839.96428571428,304.74093191964283,89195.19642857143,279.7909458705357,-0.4279632568359375,55.0,12.0,36.0,7.0,9.0,164.0,0.52
Changzhi,2.342679704938616,99998.34642857144,305.6341796875,88221.05357142857,272.76254185267857,0.1923213413783482,53.0,21.0,55.0,9.0,7.0,157.0,0.32
Jincheng,2.098041700280231,100017.61413043478,306.5937075407609,90082.58152173914,273.05551545516306,-0.020397020422894,60.0,16.0,64.0,7.0,7.0,168.0,0.5
Jinan,3.165462863060736,99783.4879032258,309.02309097782256,98130.20564516127,283.6281974546371,1.9262454125189008,115.0,35.0,130.0,18.0,14.0,230.0,0.55
Zibo,3.586401803152902,99803.02976190476,308.14634486607144,97752.57738095238,284.37334914434524,1.4836810884021578,118.0,33.0,117.0,13.0,13.0,235.0,0.35
Jining,1.9502716064453125,99860.265625,309.7572631835937,98985.4375,281.20660400390625,1.7076568603515625,106.0,34.0,118.0,9.0,10.0,211.0,0.5
Dezhou,2.3357579157902646,99690.3846153846,309.3193359375,99388.58653846152,284.39975210336536,1.048449002779447,121.0,27.0,117.0,15.0,12.0,242.0,0.5
Liaocheng,2.3032503481264466,99698.32870370372,311.7879412615741,99241.29166666669,281.2913592303241,2.319902773256655,101.0,24.0,98.0,9.0,15.0,202.0,0.4
Binzhou,2.4802975124782987,99703.06018518518,307.49468315972223,99473.73611111112,284.20585575810185,0.0382187454788773,128.0,40.0,143.0,21.0,15.0,256.0,0.9
Heze,1.699885975230824,99817.96590909093,311.45712002840907,99249.77651515152,277.85915305397725,1.7280795935428503,84.0,25.0,118.0,7.0,13.0,169.0,0.2
Zhengzhou,1.5457814534505208,99826.23958333331,311.6981608072917,97679.54166666669,274.3372395833333,0.1022694905598958,71.0,26.0,87.0,7.0,9.0,177.0,0.31
Kaifeng,1.7121923537481398,99814.75595238096,312.0103701636905,99050.05357142857,275.7764369419643,1.177551996140253,103.0,27.0,108.0,9.0,10.0,206.0,0.35
Anyang,0.6004194176715353,99723.98369565218,312.6746348505435,97489.97282608696,274.1135147758152,2.2293482241423237,96.0,27.0,108.0,8.0,10.0,197.0,0.32
Hebi,0.4453582763671875,99714.06944444444,313.1389973958333,97896.51388888888,273.48291015625,2.634862263997396,96.0,16.0,78.0,10.0,11.0,197.0,0.33
Xinxiang,1.0110986882990056,99774.0,312.33371803977275,97533.625,273.5128284801136,2.1313851096413354,70.0,20.0,90.0,15.0,7.0,175.0,0.3
Jiaozuo,1.8533009847005208,99816.64166666666,311.6841796875,96448.825,273.16832682291664,1.410773722330729,80.0,17.0,65.0,8.0,8.0,184.0,0.27
Puyang,1.4128604465060763,99725.48611111112,312.78895399305554,99160.68055555556,277.01600477430554,2.6045345730251737,76.0,20.0,98.0,6.0,9.0,181.0,0.33
