,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.7607068000955785,100983.88164893616,296.10048204787233,96128.6289893617,293.6418145362367,0.9534214100939162,51.0,27.0,52.0,3.0,18.0,100.0,0.53
Tianjin,-0.9150672681403884,100914.95643939394,298.53912168560606,100620.58901515152,295.952851266572,1.805323282877604,36.0,22.0,36.0,6.0,25.0,88.0,0.71
Shijiazhuang,-0.1417456732855903,100927.56944444444,297.0778537326389,97080.1875,295.0333930121528,0.2556813557942708,43.0,24.0,43.0,4.0,23.0,78.0,0.54
Tangshan,-0.7519073486328125,100988.27083333331,297.1667209201389,99780.99305555556,295.3822970920139,1.207856920030382,51.0,30.0,52.0,3.0,20.0,104.0,0.98
Langfang,-1.3412139892578123,100883.3125,298.71845703125,100681.5875,295.448876953125,1.6451019287109374,42.0,21.0,42.0,8.0,23.0,110.0,0.6
Baoding,-0.2924346923828125,100956.65384615384,297.0832707331731,96502.41826923077,294.828857421875,0.4190990741436298,51.0,20.0,52.0,5.0,34.0,79.0,0.38
Cangzhou,-1.3479766845703125,100889.5375,298.67880859375,100774.9625,296.35654296875,1.6207122802734375,48.0,21.0,48.0,8.0,19.0,89.0,0.5
Hengshui,-1.3559926350911458,100854.02083333331,298.1632486979167,100581.14583333331,296.3701171875,1.2009124755859375,48.0,22.0,48.0,7.0,25.0,76.0,0.48
Xingtai,-0.5662568988222064,100884.35795454546,297.40909090909093,98408.34659090907,295.8131140506629,0.8139939741654829,43.0,20.0,43.0,6.0,22.0,86.0,0.38
Handan,-0.6477013949690194,100899.0625,297.1373248922414,97737.50646551725,295.8848245554957,0.2086323705212823,47.0,17.0,47.0,5.0,23.0,76.0,0.63
Taiyuan,-1.8196935239045515,101040.42119565218,292.6796875,87479.39402173914,290.17838187839675,0.3785088580587636,49.0,19.0,49.0,5.0,24.0,97.0,0.5
Yangquan,-0.5609893798828125,101112.95535714286,293.88155691964283,90168.79464285714,293.07969447544644,-0.3769683837890625,53.0,20.0,55.0,9.0,14.0,111.0,0.85
Changzhi,-1.131943620954241,101104.0625,292.483984375,89021.69464285714,291.0889578683036,0.6069043840680803,41.0,26.0,41.0,9.0,18.0,102.0,0.88
Jincheng,-1.206157518469769,101043.34510869563,294.1509850543478,90855.65489130437,293.21718962296194,0.6890132738196332,40.0,18.0,34.0,2.0,13.0,128.0,0.52
Jinan,-1.631774410124748,100915.14314516127,297.4793976814516,99219.30846774194,296.4965111517137,0.4814615557270665,26.0,16.0,26.0,4.0,21.0,52.0,0.55
Zibo,-1.610747564406622,100960.26488095238,297.3047805059524,98856.91369047618,296.49515206473217,0.8944229852585566,33.0,17.0,33.0,11.0,32.0,35.0,0.5
Jining,-2.2831573486328125,100828.65625,298.197265625,99930.625,297.24285888671875,0.3405914306640625,36.0,23.0,36.0,14.0,21.0,55.0,0.64
Dezhou,-1.538678682767428,100889.5528846154,298.1493389423077,100579.59134615384,296.88504732572113,0.5315352219801682,46.0,32.0,43.0,6.0,19.0,85.0,0.72
Liaocheng,-1.4256450511791088,100841.71064814816,298.29991319444446,100370.8449074074,297.31684932002315,0.3243843361183449,32.0,22.0,32.0,8.0,17.0,62.0,0.66
Binzhou,-1.6862787317346644,100929.00694444444,298.38042534722223,100693.32638888888,296.85135452835647,1.44413983380353,30.0,21.0,30.0,9.0,19.0,59.0,0.63
Heze,-1.5949027321555398,100772.5321969697,298.54296875,100187.95265151517,297.59294359611744,0.367320205226089,37.0,26.0,37.0,5.0,13.0,75.0,0.4
Zhengzhou,-1.5019480387369792,100777.97916666669,298.2578938802083,98575.9375,296.3959147135417,-0.3534088134765625,40.0,25.0,40.0,3.0,16.0,100.0,0.65
Kaifeng,-1.585542951311384,100747.80059523808,298.99981398809524,99962.53273809524,297.3254162016369,0.1216365269252232,32.0,21.0,32.0,4.0,17.0,62.0,0.63
Anyang,-0.5328813635784647,100852.26902173914,298.14189877717394,98550.5679347826,296.5512589164402,-0.236003709876019,36.0,14.0,36.0,6.0,19.0,94.0,0.48
Hebi,-0.1139407687717014,100835.70138888888,298.63758680555554,98962.65972222222,296.53502061631946,-0.7999284532335069,51.0,25.0,52.0,6.0,23.0,67.0,0.72
Xinxiang,-0.8928874622691761,100824.17613636365,298.3718927556818,98518.98295454546,296.48262162642044,-0.6881367076526989,50.0,27.0,50.0,7.0,20.0,89.0,0.58
Jiaozuo,-1.363788859049479,100840.54583333334,297.83424479166666,97378.8375,295.92677408854166,-0.7213694254557291,47.0,24.0,47.0,5.0,14.0,88.0,0.52
Puyang,-1.4523196750217011,100806.95138888888,298.49273003472223,100224.32638888888,297.413818359375,0.3575151231553819,61.0,44.0,43.0,8.0,14.0,67.0,0.58
