,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.3208511027883976,100422.2114361702,297.0855323304521,95583.84175531915,295.4506887882314,0.455657958984375,71.0,52.0,53.0,3.0,25.0,27.0,0.65
Tianjin,-0.1578678940281723,100346.33522727272,298.8682972301136,100053.04356060606,297.15640536221593,1.3258639248934658,54.0,38.0,37.0,2.0,35.0,19.0,0.85
Shijiazhuang,-0.0111541748046875,100385.03472222222,297.4811740451389,96551.35416666669,296.0665961371528,-0.0129021538628472,38.0,25.0,38.0,7.0,32.0,18.0,0.4
Tangshan,-0.0007375081380208,100397.82638888888,297.56971571180554,99197.32638888888,296.310302734375,0.7905103895399306,78.0,57.0,77.0,15.0,34.0,12.0,1.25
Langfang,0.0477325439453125,100324.8,298.99150390625,100123.2375,297.399365234375,1.301849365234375,56.0,33.0,61.0,4.0,28.0,16.0,1.18
Baoding,0.0938450739933894,100404.47115384616,297.22276893028845,95969.89903846152,295.60387244591345,0.3007789024939903,56.0,40.0,48.0,7.0,29.0,28.0,0.55
Cangzhou,-0.3843231201171875,100348.65625,299.23349609375,100234.3875,297.880908203125,1.492572021484375,16.0,10.0,14.0,9.0,31.0,34.0,0.3
Hengshui,-0.3669891357421875,100324.23958333331,299.0093587239583,100051.72916666669,297.6730143229167,1.4593607584635415,26.0,18.0,16.0,6.0,32.0,8.0,0.45
Xingtai,-0.1293996175130208,100357.74431818182,298.0218246922349,97889.86174242424,296.7654844341856,0.1839960271661931,28.0,13.0,28.0,7.0,17.0,27.0,0.72
Handan,-0.1486726958176185,100372.0452586207,297.8562601023707,97223.98922413791,296.7100030307112,-0.2065524397225215,37.0,16.0,37.0,4.0,17.0,41.0,0.63
Taiyuan,-0.3297364608101222,100589.63858695651,293.83544921875,87050.39402173914,292.1488939368206,-0.5023073942764945,69.0,50.0,80.0,5.0,42.0,13.0,1.16
Yangquan,-0.0721544538225446,100554.88392857143,294.5749860491072,89655.15178571429,293.221923828125,-0.3121991838727678,64.0,46.0,73.0,17.0,27.0,24.0,1.43
Changzhi,-0.5281812395368304,100556.12678571428,294.48198939732146,88536.49464285714,293.26751534598213,-0.3532985142299107,19.0,7.0,14.0,7.0,20.0,45.0,1.86
Jincheng,-0.6158692733101223,100498.09510869563,295.6399668817935,90363.22010869563,294.4938327955163,-0.0020101796025815,26.0,7.0,26.0,4.0,22.0,39.0,1.34
Jinan,0.0297590686428931,100392.47379032258,301.1470671622984,98711.17943548386,297.9516995337702,0.9508381505166332,55.0,31.0,59.0,5.0,20.0,78.0,0.49
Zibo,0.6202283586774554,100443.71726190476,301.8285667782738,98361.05654761904,297.9005882626488,1.0705668131510415,56.0,30.0,61.0,9.0,47.0,50.0,1.75
Jining,-0.9413299560546876,100351.84375,302.57794189453125,99462.65625,298.40875244140625,2.48358154296875,58.0,29.0,66.0,8.0,17.0,53.0,0.8
Dezhou,0.1279120812049279,100355.41826923077,299.9084660456731,100047.09134615384,297.9706467848558,0.0165428748497596,21.0,15.0,17.0,3.0,9.0,46.0,0.6
Liaocheng,0.3662239357277199,100315.46064814816,300.3244538483796,99847.36342592593,298.27436885127315,0.1039869520399305,74.0,54.0,66.0,3.0,23.0,16.0,1.05
Binzhou,0.5241738778573496,100381.80324074074,300.9349139178241,100148.32638888888,298.0323260271991,-0.7723874692563657,31.0,22.0,30.0,3.0,20.0,48.0,0.73
Heze,-0.3641001383463542,100296.14583333331,302.3145566998106,99717.07386363635,298.83869702888256,2.2941700328480112,46.0,21.0,46.0,9.0,22.0,47.0,0.87
Zhengzhou,-0.2121632893880208,100289.3125,299.8723958333333,98093.72916666669,297.9695638020833,0.9758402506510416,32.0,19.0,32.0,3.0,22.0,30.0,0.69
Kaifeng,0.3445587158203125,100275.68154761904,301.7547200520833,99495.4375,298.425048828125,2.4660281226748517,42.0,15.0,42.0,5.0,17.0,26.0,0.67
Anyang,-0.0352391782014266,100330.09510869563,298.9569675611413,98037.87228260867,297.45757260529894,-0.1568590247112771,31.0,22.0,17.0,4.0,21.0,30.0,1.13
Hebi,0.063200208875868,100312.3125,299.0798068576389,98444.65972222222,297.61537000868054,-0.348052978515625,39.0,22.0,39.0,12.0,45.0,10.0,3.37
Xinxiang,0.0644184459339488,100305.00568181818,299.6163441051136,98010.98295454546,297.6998180042614,0.3638166947798295,56.0,40.0,55.0,6.0,28.0,12.0,1.48
Jiaozuo,-0.5339569091796875,100326.4125,298.4765950520833,96876.77083333331,297.0122884114583,-0.8874409993489584,37.0,26.0,30.0,4.0,16.0,33.0,1.2
Puyang,0.1216854519314236,100288.09027777778,300.69428168402777,99709.71527777778,298.5610080295139,0.3236592610677083,37.0,20.0,37.0,8.0,20.0,25.0,0.8
