,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.0518146271401263,100376.21010638298,283.327215965758,95485.81117021276,269.15215155418883,-1.021494114652593,56.0,17.0,61.0,2.0,40.0,19.0,0.35
Tianjin,1.4041937625769414,100344.48863636365,289.62386807528407,100049.45075757576,270.0179702296401,-2.1976512562144888,80.0,59.0,72.0,4.0,49.0,26.0,0.75
Shijiazhuang,1.2689768473307292,100443.25694444444,286.67835828993054,96588.93055555556,274.6691351996528,-0.6124979654947916,91.0,68.0,119.0,7.0,53.0,15.0,0.7
Tangshan,2.2197689480251737,100300.21527777778,287.317626953125,99090.06944444444,277.2808430989583,-1.226647271050347,101.0,76.0,135.0,17.0,69.0,6.0,1.27
Langfang,-0.2409027099609375,100366.95,288.866455078125,100164.175,270.679150390625,-2.162432861328125,70.0,32.0,89.0,3.0,51.0,16.0,0.3
Baoding,-0.0979602520282452,100405.625,284.4482609675481,95934.93269230767,275.5440392127404,-0.6746098445012019,84.0,57.0,117.0,8.0,58.0,9.0,0.8
Cangzhou,-0.1745941162109375,100396.84375,290.100048828125,100281.5,285.0052734375,-2.076177978515625,82.0,53.0,114.0,8.0,47.0,23.0,0.77
Hengshui,-0.6004079182942709,100435.4375,290.3755696614583,100160.70833333331,287.984375,-1.950022379557292,80.0,58.0,109.0,11.0,29.0,38.0,0.67
Xingtai,0.6784006754557291,100472.57196969698,290.7613562381629,97994.35984848483,276.9510904947917,-1.8752968528053977,94.0,70.0,121.0,14.0,26.0,57.0,0.82
Handan,0.3715131036166487,100467.15086206896,292.66671437230605,97308.11637931036,275.9766382677802,-2.2522193645608835,114.0,86.0,133.0,8.0,25.0,60.0,0.8
Taiyuan,0.5963977316151494,100626.52717391304,282.2030506963315,86960.17934782608,268.09658415421194,0.7314572541610055,89.0,47.0,128.0,6.0,73.0,22.0,0.33
Yangquan,1.233553205217634,100547.44642857143,283.498779296875,89579.44642857143,268.438720703125,0.9971095493861608,65.0,25.0,79.0,17.0,73.0,18.0,0.47
Changzhi,-0.3808720179966517,100625.71071428571,286.22207728794643,88550.78928571429,270.42806222098216,-1.614874267578125,124.0,51.0,197.0,28.0,69.0,24.0,0.92
Jincheng,-0.3295958145805027,100479.91847826086,290.132568359375,90361.09239130437,274.6592539911685,-2.1579788871433423,163.0,46.0,276.0,18.0,38.0,57.0,1.26
Jinan,-0.5759991061302924,100360.86693548386,291.10031029485884,98663.32661290324,289.3073572958669,-1.187530517578125,73.0,35.0,95.0,13.0,31.0,73.0,0.57
Zibo,-0.4080948602585565,100371.11309523808,290.5999232700893,98268.39880952382,288.6506812686012,-0.0411391485305059,79.0,55.0,107.0,24.0,47.0,39.0,0.97
Jining,1.2149810791015625,100273.171875,294.8060302734375,99377.0,289.67657470703125,-0.2490234375,68.0,31.0,85.0,9.0,21.0,94.0,0.9
Dezhou,-0.3415562556340144,100402.8653846154,291.1381272536058,100090.95192307692,289.8315993088942,-2.028275709885817,103.0,77.0,149.0,8.0,34.0,25.0,0.87
Liaocheng,0.1605693675853588,100373.08796296296,293.48955620659723,99900.57870370372,290.30872938368054,-3.084846779152199,95.0,71.0,137.0,9.0,23.0,50.0,0.8
Binzhou,-0.0221563268590856,100379.14351851853,290.2525047019676,100142.09722222222,288.9004539207176,-0.4572787814670139,78.0,51.0,105.0,9.0,30.0,57.0,1.2
Heze,0.8245003440163352,100278.94318181818,296.8491876775568,99695.20833333331,290.31218187736744,-1.5655489834872158,80.0,40.0,110.0,14.0,27.0,85.0,0.6
Zhengzhou,-0.8418223063151041,100252.10416666669,296.5288899739583,98067.70833333331,287.425537109375,-1.5824686686197915,100.0,51.0,149.0,13.0,67.0,41.0,0.8
Kaifeng,0.3171190534319196,100269.72023809524,297.5133347284226,99485.35119047618,291.51656668526783,-1.7691432407924108,94.0,70.0,130.0,9.0,18.0,66.0,0.9
Anyang,0.0696059517238451,100413.29891304349,294.5278638756794,98113.30978260867,284.3453952955163,-3.0794717539911685,116.0,88.0,171.0,13.0,26.0,75.0,1.2
Hebi,0.0420074462890625,100402.54166666669,294.6976725260417,98525.65277777778,286.53355577256946,-3.3492058648003478,131.0,100.0,162.0,12.0,29.0,53.0,1.27
Xinxiang,-1.277683604847301,100343.95454545454,295.4315740411932,98046.10227272728,286.361572265625,-3.349773060191761,88.0,49.0,126.0,22.0,22.0,90.0,1.3
Jiaozuo,-0.8743336995442709,100278.70833333331,294.641162109375,96847.675,282.371923828125,-2.024444580078125,139.0,44.0,227.0,13.0,37.0,70.0,0.57
Puyang,-0.3004947238498264,100345.43055555556,295.5196126302083,99761.70833333331,289.9888509114583,-3.617923312717014,116.0,88.0,122.0,8.0,20.0,46.0,0.78
