,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.8666891544423203,103147.60372340426,270.6127358294548,97819.56914893616,254.45374476656,-0.2695481320644947,23.0,8.0,14.0,1.0,8.0,73.0,0.24
Tianjin,2.759550614790483,103160.69318181818,272.1382649739583,102838.25,256.947026570638,0.9406608812736742,23.0,10.0,20.0,5.0,11.0,74.0,0.39
Shijiazhuang,-0.1460927327473958,103241.53472222222,271.3037923177083,99058.22222222222,258.28453742133246,1.8450588650173607,39.0,22.0,39.0,8.0,13.0,74.0,0.41
Tangshan,3.370101928710937,103051.06944444444,271.7298990885417,101729.27777777778,255.4625430636936,0.4474622938368056,24.0,11.0,24.0,3.0,9.0,73.0,0.32
Langfang,2.3495452880859373,103186.0,272.007177734375,102964.25,256.90773620605466,1.46602783203125,22.0,9.0,20.0,3.0,15.0,69.0,0.3
Baoding,0.9372406005859376,103232.72115384616,270.87832406850964,98374.1153846154,255.6920435978816,1.1147507887620192,30.0,17.0,30.0,6.0,14.0,78.0,0.42
Cangzhou,2.3105072021484374,103249.46875,271.360400390625,103123.5,258.4701385498047,0.92606201171875,24.0,13.0,24.0,5.0,16.0,74.0,0.38
Hengshui,0.8638356526692709,103273.67708333331,273.1142578125,102974.16666666669,258.080815633138,1.3787638346354167,27.0,15.0,20.0,8.0,8.0,86.0,0.38
Xingtai,-0.4861880215731534,103305.92045454546,272.8822872277462,100607.03787878789,258.9493348092744,1.2187148585464016,39.0,24.0,39.0,7.0,16.0,82.0,0.65
Handan,-1.0264077022157867,103308.96120689657,273.81301353717674,99869.18103448275,258.8225429140288,0.8365962587553879,46.0,27.0,46.0,6.0,11.0,84.0,0.63
Taiyuan,-0.3962979524031929,103284.40760869563,267.9539635699728,88522.25,250.8726096775221,-0.6312547766644022,26.0,14.0,26.0,9.0,16.0,74.0,0.47
Yangquan,0.5625893729073661,103244.28571428572,269.1052943638393,91375.82142857143,251.68665640694755,-0.4392177036830357,29.0,19.0,29.0,9.0,16.0,77.0,0.43
Changzhi,-0.3444418770926339,103232.84642857144,270.1060477120536,90139.56428571428,254.92725350516184,-0.2520246233258928,27.0,11.0,27.0,12.0,16.0,75.0,0.7
Jincheng,-0.1345367431640625,103269.80978260867,271.4955736243206,92207.3804347826,259.7668861720873,0.5752245032269022,67.0,25.0,83.0,12.0,14.0,85.0,0.7
Jinan,1.070005847561744,103316.32661290324,272.76215190272177,101456.60483870968,257.88316148327243,-1.2481039724042338,33.0,15.0,33.0,14.0,13.0,86.0,0.61
Zibo,1.7721317836216517,103301.42261904762,270.41207449776783,100992.34523809524,256.5030161539714,-1.1207188197544642,27.0,16.0,27.0,12.0,14.0,81.0,0.49
Jining,0.8323211669921875,103333.2578125,273.95965576171875,102351.6875,261.0529022216797,-1.84295654296875,32.0,16.0,32.0,10.0,10.0,88.0,0.48
Dezhou,1.234228280874399,103298.73076923077,273.8110914963942,102958.82692307692,257.1535069392278,-0.4667921799879808,27.0,16.0,26.0,8.0,11.0,87.0,0.52
Liaocheng,0.5209175392433449,103323.25462962964,275.78453233506946,102808.80555555556,257.8996452048973,-1.353988082320602,41.0,22.0,41.0,11.0,12.0,89.0,0.64
Binzhou,2.4766467059100115,103271.94907407407,271.11128291377315,103013.02777777778,257.5716648808232,-0.6430867513020834,24.0,11.0,24.0,9.0,12.0,78.0,0.4
Heze,-0.4351996219519413,103334.41287878789,274.90235114820075,102696.91666666669,260.92548301003194,-1.6985732569839016,45.0,23.0,45.0,7.0,17.0,93.0,0.5
Zhengzhou,-2.145929972330729,103292.29166666669,273.7150065104167,100894.25,263.6902720133464,-0.84881591796875,41.0,26.0,41.0,7.0,14.0,94.0,0.38
Kaifeng,-1.7149868919735862,103318.52976190476,273.9169108072917,102462.72619047618,262.8223055884952,-1.6090000697544642,58.0,40.0,66.0,9.0,15.0,97.0,0.5
Anyang,-0.6908801534901494,103321.89673913045,275.0128969938859,100811.77173913045,260.3037407916525,0.5442717179008152,39.0,21.0,39.0,6.0,13.0,87.0,0.48
Hebi,-0.8349490695529513,103322.95833333331,275.1217719184028,101275.69444444444,261.1547088623047,0.8846910264756944,38.0,22.0,38.0,7.0,21.0,82.0,0.36
Xinxiang,-1.068663163618608,103320.97727272728,274.1677689985796,100806.61363636365,262.41811440207744,-0.3533436168323863,46.0,23.0,46.0,10.0,10.0,94.0,0.47
Jiaozuo,-1.7502919514973958,103290.49166666668,273.6999837239583,99517.38333333332,263.3018442789714,-0.1596232096354166,47.0,29.0,47.0,7.0,13.0,96.0,0.55
Puyang,0.2937944200303819,103332.31944444444,276.6561686197917,102697.19444444444,258.7828555636936,-0.7349921332465278,35.0,18.0,35.0,6.0,16.0,88.0,0.4
