,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.3996948891497673,100968.9454787234,293.57337204953456,96108.9375,292.8890822390293,-0.1261509022814162,65.0,47.0,60.0,2.0,39.0,42.0,1.25
Tianjin,-0.1179795698686079,100831.95265151517,295.14473100142044,100537.48295454546,294.00018495501894,-1.8295264966560127,43.0,30.0,43.0,9.0,50.0,13.0,1.13
Shijiazhuang,0.6581336127387153,100964.75,295.1064181857639,97109.74305555556,294.21644422743054,-0.8257090250651041,40.0,18.0,40.0,7.0,33.0,18.0,0.95
Tangshan,-0.8427886962890625,100823.86458333331,294.65540907118054,99618.60416666669,292.587158203125,-2.553682115342882,43.0,24.0,43.0,19.0,60.0,5.0,3.42
Langfang,0.8293792724609375,100856.39375,294.842138671875,100653.8375,294.103662109375,-1.0768646240234374,51.0,29.0,52.0,5.0,50.0,29.0,1.33
Baoding,0.8531623253455529,100973.12740384616,294.4998309795673,96513.89903846152,293.77770057091345,-0.2145937406099759,47.0,31.0,47.0,16.0,29.0,48.0,0.97
Cangzhou,-0.5050201416015625,100775.109375,296.1982421875,100659.9375,294.60751953125,-2.6643157958984376,45.0,28.0,45.0,11.0,31.0,15.0,0.87
Hengshui,0.3602142333984375,100802.95833333331,295.896240234375,100528.60416666669,294.519775390625,-2.734848022460937,46.0,32.0,30.0,8.0,30.0,46.0,1.0
Xingtai,0.4897086403586648,100874.5321969697,295.7445771188447,98394.14962121211,294.227812795928,-2.580739801580256,46.0,26.0,46.0,17.0,24.0,45.0,0.73
Handan,0.241052561792834,100854.12284482758,296.31868770204744,97690.2823275862,294.1610065328664,-3.2419828217605065,52.0,29.0,53.0,20.0,38.0,26.0,1.25
Taiyuan,-1.1954445216966711,101154.27989130437,292.61588187839675,87526.98097826086,291.26833177649456,0.130657030188519,52.0,32.0,54.0,13.0,22.0,74.0,0.93
Yangquan,-0.2218693324497767,101151.00892857143,292.65767996651783,90185.4375,292.2669852120536,0.064450945172991,60.0,42.0,70.0,24.0,30.0,76.0,1.37
Changzhi,-1.0096064976283483,101089.53392857144,293.24905831473217,88996.22321428571,292.0849539620536,-0.7417432512555804,46.0,29.0,46.0,4.0,8.0,104.0,1.16
Jincheng,-0.994442483653193,100978.00271739133,294.9048594599185,90799.32880434782,293.7278256623641,-0.8405980649201766,54.0,22.0,57.0,14.0,29.0,25.0,2.44
Jinan,-0.4277417582850302,100591.9254032258,297.0285172001008,98898.35685483873,296.3136261970766,-3.2312449793661795,38.0,17.0,38.0,14.0,11.0,55.0,0.79
Zibo,-0.3188512892950149,100547.30059523808,297.0633254278274,98452.41369047618,296.63779994419644,-2.930666242327009,34.0,24.0,30.0,16.0,20.0,37.0,1.53
Jining,0.6957244873046875,100487.12109375,298.201904296875,99592.65625,297.64208984375,-2.9921112060546875,55.0,34.0,59.0,12.0,22.0,27.0,0.95
Dezhou,-0.2928149883563702,100677.87980769233,297.2351825420673,100366.9375,295.6251690204327,-3.2940709040715146,51.0,20.0,51.0,10.0,12.0,51.0,0.9
Liaocheng,0.0733806468822338,100665.94212962964,297.59281864872685,100194.08564814816,295.8998390480324,-4.042252717194734,33.0,23.0,30.0,9.0,15.0,56.0,1.5
Binzhou,-1.162332605432581,100611.63194444444,297.39627640335647,100375.97453703704,296.01427770543984,-3.1871456570095487,27.0,19.0,24.0,8.0,5.0,47.0,0.93
Heze,0.581831036191998,100557.85037878789,298.15479255445075,99973.9071969697,296.76024650804925,-3.8171567049893462,44.0,31.0,34.0,10.0,11.0,61.0,1.13
Zhengzhou,-1.7400461832682292,100714.77083333331,298.4374186197917,98510.9375,295.3118489583333,-2.460678100585937,40.0,23.0,40.0,9.0,15.0,92.0,1.35
Kaifeng,-0.4068814232235863,100614.80059523808,298.4368373325893,99829.31845238096,296.0906459263393,-3.872770036969866,31.0,22.0,28.0,9.0,8.0,81.0,1.55
Anyang,0.2462164837381114,100778.54619565218,297.5350394870924,98474.28532608696,294.8194527004076,-4.216022657311481,45.0,25.0,45.0,15.0,40.0,35.0,1.5
Hebi,-0.0258670383029513,100762.32638888888,298.17738172743054,98886.15972222222,294.82598198784723,-4.6496022542317705,29.0,16.0,29.0,22.0,19.0,62.0,1.7
Xinxiang,-0.8692224675958807,100727.61931818182,298.01529208096593,98422.34659090907,294.9080921519886,-3.768861250443892,41.0,28.0,41.0,17.0,19.0,56.0,1.02
Jiaozuo,-1.1734364827473958,100770.0375,298.1160970052084,97312.07083333332,295.31834309895834,-0.7170501708984375,62.0,42.0,73.0,13.0,23.0,44.0,2.2
Puyang,0.3881412082248264,100658.48611111112,297.9691569010417,100075.49305555556,296.04505750868054,-4.377087063259548,24.0,15.0,22.0,7.0,7.0,78.0,1.03
