,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.6952034158909577,102006.1369680851,276.61572265625,96867.24335106384,258.09272181734127,1.000457763671875,23.0,7.0,18.0,2.0,15.0,72.0,0.26
Tianjin,2.357902758049242,102076.13068181818,277.68141867897725,101765.04734848483,263.318188753995,1.3516947428385415,29.0,12.0,29.0,6.0,33.0,65.0,0.45
Shijiazhuang,0.1840277777777778,102093.40972222222,279.47314453125,98068.00694444444,260.46442159016925,1.5871548122829862,45.0,15.0,45.0,6.0,27.0,71.0,0.28
Tangshan,2.7935112847222223,102019.25,276.1945529513889,100741.86805555556,260.90669589572485,0.1487325032552083,45.0,18.0,45.0,4.0,35.0,60.0,0.4
Langfang,1.64072265625,102073.175,278.29814453125,101860.1625,262.80901794433595,2.244696044921875,35.0,8.0,35.0,4.0,32.0,68.0,0.38
Baoding,1.0545560396634617,102078.6971153846,278.4706280048077,97390.21634615384,259.18404799241284,1.4234032264122596,45.0,15.0,45.0,7.0,33.0,66.0,0.38
Cangzhou,1.5801025390625,102161.6875,279.417236328125,102040.7375,262.34568786621094,1.914837646484375,34.0,11.0,34.0,7.0,42.0,57.0,0.42
Hengshui,-0.1395263671875,102159.58333333331,280.6166178385417,101872.27083333331,261.18870544433594,2.2280782063802085,40.0,9.0,40.0,5.0,18.0,83.0,0.33
Xingtai,-0.2835508404356061,102163.63825757576,280.9723159327651,99574.38068181818,260.0761196252071,2.135016239050663,51.0,12.0,52.0,2.0,25.0,73.0,0.28
Handan,-0.7099188442887931,102184.44181034484,281.0133519665948,98886.2176724138,260.0277241673963,1.704694024447737,53.0,17.0,56.0,8.0,17.0,76.0,0.37
Taiyuan,2.7405209748641304,102287.63858695651,273.79931640625,87983.60597826086,254.8600072446077,0.2811982528023097,35.0,14.0,35.0,6.0,18.0,82.0,0.4
Yangquan,2.530029296875,102129.6875,275.75453404017856,90688.63392857143,254.2664816720145,0.568817138671875,45.0,20.0,45.0,8.0,21.0,89.0,0.5
Changzhi,2.271728515625,102252.38392857143,276.91220703125,89623.90535714285,256.9829716273716,0.1261553083147321,46.0,19.0,46.0,10.0,32.0,68.0,0.55
Jincheng,2.0515349014945654,102267.77989130437,278.9624448029891,91643.5625,259.29971512504244,-1.240838092306386,51.0,7.0,52.0,5.0,24.0,85.0,0.34
Jinan,0.009096207157258,102300.13508064517,280.3224388860887,100504.98185483873,258.07884216308594,0.267122330204133,34.0,7.0,34.0,10.0,22.0,79.0,0.51
Zibo,1.0574428013392858,102316.91964285714,278.7559756324405,100087.08630952382,258.2869894845145,-0.2262907482328869,32.0,11.0,32.0,8.0,25.0,76.0,0.46
Jining,-0.751434326171875,102315.484375,280.0355834960937,101369.375,262.39842224121094,-1.572723388671875,39.0,6.0,39.0,8.0,25.0,80.0,0.44
Dezhou,0.205322265625,102239.37980769233,280.17514272836536,101912.21634615384,259.9437009371244,1.8197185809795675,38.0,10.0,38.0,8.0,23.0,86.0,0.48
Liaocheng,-1.7791974103009258,102243.75694444444,280.87454788773147,101748.48842592593,260.66412862141925,1.349018238208912,53.0,10.0,55.0,6.0,33.0,63.0,0.44
Binzhou,1.2613841869212965,102255.03472222222,280.1018337673611,102005.63657407407,260.30562167697485,0.7739676016348379,31.0,8.0,31.0,8.0,22.0,73.0,0.35
Heze,-2.444979580965909,102287.07007575755,280.8625858191288,101674.22916666669,263.3600329774799,0.1202198375355113,60.0,23.0,69.0,7.0,27.0,83.0,0.45
Zhengzhou,0.3816324869791667,102213.64583333331,283.8672688802083,99928.47916666669,262.43089294433594,0.946014404296875,54.0,15.0,57.0,5.0,31.0,78.0,0.39
Kaifeng,-2.406098865327381,102257.26488095238,283.3151274181548,101436.75297619047,262.80735778808594,0.7869160970052084,90.0,39.0,129.0,8.0,26.0,82.0,0.53
Anyang,-1.3593006963315215,102210.70380434782,281.9702573029891,99807.95380434782,261.0188897174337,1.6836693805197012,65.0,16.0,79.0,6.0,24.0,77.0,0.3
Hebi,-1.7955457899305556,102218.95138888888,281.80756293402777,100256.00694444444,262.38352966308594,1.811981201171875,67.0,21.0,84.0,7.0,34.0,63.0,0.5
Xinxiang,-1.6986194957386365,102210.75568181818,282.91890092329544,99808.28977272728,261.8088670210405,0.8010614568536932,86.0,19.0,122.0,11.0,24.0,76.0,0.41
Jiaozuo,1.5284342447916666,102184.5625,283.0330403645833,98593.9625,262.0887379964193,-0.018487548828125,78.0,28.0,105.0,9.0,28.0,78.0,0.65
Puyang,-2.195936414930556,102241.90972222222,281.29541015625,101631.22916666669,262.3719194200304,1.2046678331163194,59.0,11.0,67.0,6.0,35.0,66.0,0.43
