,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.851563798620346,102827.45079787234,265.1967906546085,97367.84707446808,249.4074457046833,-2.8716813757064497,27.0,7.0,27.0,2.0,6.0,64.0,0.19
Tianjin,3.92672637014678,102842.74431818182,268.2509354100083,102512.03598484848,250.0551226066821,-2.5784865870620264,30.0,10.0,30.0,5.0,14.0,62.0,0.4
Shijiazhuang,3.05902099609375,102901.13888888888,270.56965976291235,98652.13194444444,250.52390713161893,-1.5987650553385415,24.0,11.0,22.0,8.0,7.0,76.0,0.35
Tangshan,4.167989095052083,102762.98611111112,265.89203389485675,101402.63194444444,249.3224639892578,-2.8516676161024304,21.0,11.0,20.0,6.0,9.0,68.0,0.27
Langfang,3.03792724609375,102856.2125,269.28184509277344,102630.2375,249.9966827392578,-1.897625732421875,30.0,13.0,30.0,7.0,14.0,66.0,0.4
Baoding,2.475881723257212,102862.71153846152,268.3487771841196,97920.51442307692,250.3963071382963,-1.620819091796875,23.0,8.0,23.0,7.0,9.0,67.0,0.36
Cangzhou,3.43673095703125,102921.03125,269.85406188964845,102792.9625,249.9661651611328,-2.190032958984375,34.0,12.0,34.0,4.0,5.0,70.0,0.4
Hengshui,2.83612060546875,102944.84375,271.38031514485675,102641.1875,250.05724589029947,-1.9096781412760415,30.0,14.0,30.0,12.0,11.0,73.0,0.35
Xingtai,2.412817752722538,102929.73674242424,272.2319368304628,100206.70265151517,250.3151249741063,-1.886074181758996,28.0,10.0,28.0,6.0,5.0,75.0,0.33
Handan,2.4519863786368536,102960.20043103448,272.55095541066135,99489.87715517242,249.78872207115435,-1.5689434183054958,28.0,6.0,28.0,17.0,12.0,74.0,0.63
Taiyuan,5.344877823539402,103316.5625,263.4898316756539,88164.31793478261,247.70765420664912,-2.706268310546875,35.0,8.0,35.0,5.0,6.0,74.0,0.35
Yangquan,5.653817313058036,103019.25892857143,265.9038456508092,90914.11607142857,248.67430550711487,-2.043182373046875,37.0,12.0,37.0,7.0,9.0,70.0,0.47
Changzhi,5.035736955915179,103188.4625,266.5065242222377,89836.47321428571,246.9972965785436,-2.5497671944754465,27.0,13.0,27.0,10.0,11.0,69.0,0.58
Jincheng,5.273418924082881,103242.24728260867,268.05954974630606,91986.23097826086,246.2860339620839,-3.7462224545686142,46.0,4.0,46.0,8.0,8.0,69.0,0.56
Jinan,3.471965174521169,102978.20766129032,269.5277655816847,101087.15524193548,249.4317129811933,-2.498953542401713,58.0,17.0,65.0,12.0,15.0,63.0,0.58
Zibo,3.974222819010417,102931.37202380953,268.3768739246187,100585.52083333331,249.173096429734,-2.6042872837611606,46.0,15.0,46.0,10.0,17.0,63.0,0.7
Jining,3.424957275390625,103043.9375,271.3260955810547,102046.78125,250.6179962158203,-2.4376220703125,54.0,21.0,57.0,12.0,14.0,69.0,0.6
Dezhou,3.135418231670673,102968.52403846152,270.59363145094653,102622.91826923077,249.4796905517578,-2.392979548527644,52.0,9.0,53.0,7.0,11.0,70.0,0.55
Liaocheng,2.605190700954861,103011.09953703704,272.0662960476345,102489.03935185184,249.8656497531467,-1.915325023509838,49.0,10.0,49.0,9.0,13.0,70.0,0.4
Binzhou,4.094557020399305,102921.4050925926,269.2673955846716,102658.15046296296,249.62194315592447,-2.9991285536024304,39.0,14.0,39.0,10.0,10.0,68.0,0.45
Heze,3.1052597508285986,103080.57007575755,272.91399175470525,102434.76325757576,250.67236929228807,-1.6140571363044507,56.0,14.0,61.0,9.0,15.0,69.0,0.4
Zhengzhou,5.33734130859375,103140.83333333331,274.24497985839844,100711.85416666669,248.83035786946616,-1.7534281412760415,65.0,13.0,80.0,6.0,14.0,68.0,0.52
Kaifeng,3.706644694010417,103098.44345238096,274.3773389543806,102233.61607142857,250.6863032749721,-1.0506228492373513,72.0,15.0,93.0,7.0,18.0,65.0,0.55
Anyang,2.002996030061141,102984.46467391304,273.7144410506539,100463.10054347826,249.92733830991,-1.047173541525136,36.0,8.0,36.0,10.0,13.0,73.0,0.47
Hebi,1.0588582356770833,102969.84027777778,274.64420403374567,100920.1875,250.10458204481336,-0.5947231716579862,25.0,9.0,25.0,12.0,11.0,72.0,0.36
Xinxiang,3.0759332830255683,103017.64204545454,274.2112218683416,100491.50568181818,249.85726512562144,-0.4784185236150568,58.0,9.0,65.0,13.0,15.0,66.0,0.45
Jiaozuo,5.291410319010416,103127.2125,273.66651306152346,99318.9875,248.0051462809245,-2.099041748046875,44.0,12.0,44.0,3.0,11.0,71.0,0.26
Puyang,2.382968478732639,103034.9375,273.17936028374567,102392.13194444444,250.17576260036893,-1.1185404459635415,38.0,11.0,38.0,8.0,15.0,71.0,0.35
