,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.3973395164976727,103078.0585106383,269.63431370511967,97697.45611702128,257.1533683614528,-5.23578432773022,21.0,6.0,5.0,2.0,3.0,66.0,0.21
Tianjin,3.843937729344224,102975.47727272728,272.4041711055871,102651.41098484848,261.3648108280066,-5.228986797910748,22.0,9.0,8.0,4.0,6.0,69.0,0.33
Shijiazhuang,3.5753411187065973,103298.05555555556,273.64879014756946,99060.86805555556,257.0613267686632,-4.4914601643880205,23.0,8.0,21.0,5.0,4.0,74.0,0.2
Tangshan,1.7614034016927085,102788.86111111112,272.55943467881946,101466.39583333331,260.99850124782984,-3.744552612304688,30.0,21.0,25.0,8.0,6.0,83.0,0.47
Langfang,3.410687255859375,103099.9,272.428564453125,102876.0625,260.0406127929688,-5.541281127929688,23.0,8.0,15.0,4.0,11.0,74.0,0.33
Baoding,3.1429889385516825,103248.74519230767,271.21798001802887,98318.38942307692,256.3151620718149,-4.730843177208533,23.0,7.0,8.0,5.0,6.0,73.0,0.4
Cangzhou,3.468572998046875,103117.09375,273.1955078125,102989.9625,260.01829833984374,-5.707833862304687,24.0,9.0,23.0,7.0,5.0,78.0,0.37
Hengshui,2.9695332845052085,103214.32291666669,274.4842936197917,102912.35416666669,258.62086995442706,-5.5422414143880205,39.0,7.0,39.0,5.0,5.0,79.0,0.3
Xingtai,2.721334746389678,103228.19696969698,275.4364864464962,100519.77462121211,258.0049623431581,-5.794742006244081,25.0,8.0,25.0,7.0,2.0,76.0,0.33
Handan,2.0477494864628234,103198.25862068964,276.3721965921336,99750.94181034484,258.600045039736,-5.141575780408136,27.0,19.0,27.0,5.0,10.0,67.0,0.53
Taiyuan,5.026490584663723,103740.32608695651,267.78830884850544,88648.5625,250.4809278405231,-4.485678631326427,26.0,7.0,26.0,4.0,5.0,74.0,0.26
Yangquan,5.913770403180804,103444.23214285714,269.557373046875,91371.49107142857,252.3827863420759,-4.429192679268973,47.0,8.0,47.0,4.0,6.0,74.0,0.38
Changzhi,4.483594621930804,103463.71428571428,270.89785853794643,90196.39107142856,252.6894269670759,-4.977086094447545,55.0,11.0,60.0,9.0,7.0,80.0,0.55
Jincheng,4.640069049337636,103431.94565217392,272.6199155061141,92268.08423913045,253.76727294921875,-6.178783250891644,37.0,5.0,37.0,7.0,4.0,73.0,0.44
Jinan,2.5829654816658265,103060.5241935484,272.60528761340726,101187.46572580644,262.1350904895413,-5.4572542252079135,26.0,18.0,23.0,10.0,10.0,75.0,0.55
Zibo,3.3536188034784224,102958.59523809524,270.8419247581845,100635.22916666669,263.985836937314,-5.031522478376116,27.0,19.0,22.0,12.0,14.0,78.0,0.6
Jining,2.05023193359375,103063.4609375,273.56402587890625,102075.1875,264.6368408203125,-5.9408111572265625,27.0,19.0,25.0,8.0,12.0,70.0,0.6
Dezhou,2.707366943359375,103120.92307692308,274.1117600661058,102778.48557692308,260.4641629732572,-5.5490898719200725,21.0,10.0,20.0,8.0,6.0,68.0,0.37
Liaocheng,1.9916913067853008,103171.82407407407,275.4126609519676,102653.30324074074,261.3462660047743,-5.953681663230613,27.0,13.0,27.0,5.0,6.0,71.0,0.23
Binzhou,3.761982105396412,102999.42592592593,272.6729329427083,102738.59953703704,262.2651751482928,-5.399066501193577,23.0,12.0,17.0,7.0,15.0,72.0,0.47
Heze,0.8990099357836174,103163.95454545454,275.0609537760417,102521.98674242424,264.52928762724906,-5.7439015706380205,29.0,19.0,29.0,6.0,10.0,59.0,0.5
Zhengzhou,2.938364664713541,103292.51041666669,277.195068359375,100879.6875,261.4677124023437,-3.4933319091796875,31.0,8.0,31.0,8.0,8.0,74.0,0.41
Kaifeng,0.1336132231212797,103242.10714285714,276.04876999627976,102380.75297619047,267.1419939313616,-3.899593534923735,31.0,22.0,30.0,4.0,7.0,54.0,0.72
Anyang,1.0401200004245923,103182.15217391304,277.2625785495924,100677.5625,261.32764998726225,-4.686468373174253,38.0,20.0,38.0,10.0,10.0,66.0,0.7
Hebi,0.3482089572482639,103166.5,278.1416829427083,101129.78472222222,261.51466878255206,-3.986957126193576,29.0,20.0,24.0,7.0,9.0,71.0,0.7
Xinxiang,0.6010991876775568,103193.04545454546,277.3555797230114,100686.33522727272,263.6120882901278,-3.315175836736506,29.0,20.0,23.0,7.0,7.0,57.0,0.65
Jiaozuo,3.6132914225260415,103260.78333333334,277.99884440104165,99490.22916666669,257.20542399088544,-4.315451049804688,32.0,7.0,32.0,5.0,5.0,75.0,0.2
Puyang,0.9964836968315972,103197.31944444444,276.26982964409723,102558.0625,263.21725124782984,-5.6651255289713545,34.0,19.0,34.0,6.0,7.0,61.0,0.47
