,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.6183088586685506,101435.7619680851,291.33299222905583,96526.01329787234,285.4923537234043,2.0908125207779253,58.0,13.0,65.0,2.0,25.0,61.0,0.34
Tianjin,2.615042946555398,101444.39583333331,295.5521943063447,101147.55681818182,286.69833096590907,-0.969064423532197,45.0,15.0,45.0,8.0,28.0,64.0,0.74
Shijiazhuang,-0.024383544921875,101499.86111111112,290.84258355034723,97591.45833333331,287.92475043402777,-1.0998670789930556,33.0,19.0,33.0,7.0,21.0,66.0,0.53
Tangshan,1.9504428439670136,101397.58333333331,294.83477105034723,100184.54166666669,287.8352322048611,-1.0270046657986112,57.0,27.0,64.0,27.0,53.0,40.0,0.55
Langfang,2.851397705078125,101474.84375,294.519775390625,101270.525,286.29150390625,-0.5214599609375,31.0,17.0,27.0,3.0,17.0,99.0,0.25
Baoding,1.0816110464242787,101517.6033653846,290.4759051983173,96996.64423076923,287.08548677884613,0.053081805889423,29.0,17.0,22.0,5.0,10.0,93.0,0.23
Cangzhou,0.720416259765625,101450.190625,295.234765625,101333.95,290.2802734375,-1.7312255859375,51.0,31.0,52.0,16.0,37.0,51.0,0.73
Hengshui,-0.190032958984375,101431.28645833331,294.4451497395833,101153.95833333331,290.598876953125,-2.8546142578125,52.0,28.0,53.0,9.0,28.0,51.0,0.3
Xingtai,-0.5542870723839962,101432.51704545454,293.04035718513256,98923.82954545454,289.17311789772725,-2.029640891335227,51.0,29.0,51.0,19.0,33.0,49.0,0.7
Handan,-0.3940461257408405,101401.61853448275,292.9127407731681,98202.5474137931,290.6123383620689,-1.4326213968211208,53.0,36.0,56.0,23.0,61.0,18.0,0.57
Taiyuan,-1.5128983207370923,101475.38858695651,285.6142259680706,87674.24456521739,285.09375,-0.0654880689538043,39.0,20.0,39.0,5.0,28.0,56.0,0.73
Yangquan,-0.8705051967075893,101535.96428571428,286.83848353794644,90435.23214285714,285.9748883928572,-0.3073207310267857,32.0,21.0,32.0,6.0,34.0,45.0,0.97
Changzhi,-1.204531424386161,101444.0767857143,288.801708984375,89244.575,285.870703125,2.0450927734375,53.0,31.0,55.0,12.0,40.0,50.0,1.64
Jincheng,-1.944793701171875,101397.33423913045,291.2044093919837,91125.28804347826,287.08347486413044,2.155767026154891,45.0,18.0,45.0,14.0,13.0,121.0,0.6
Jinan,-1.1642367455267135,101394.1875,295.7164267263105,99691.43951612904,291.4055569556452,0.7506812310987904,69.0,35.0,88.0,15.0,75.0,10.0,0.78
Zibo,-0.6805172874813988,101435.41369047618,295.2228771391369,99324.23214285714,291.0961681547619,1.1748453776041667,84.0,52.0,118.0,18.0,65.0,19.0,1.87
Jining,-2.1116943359375,101351.31640625,296.488037109375,100449.03125,291.25994873046875,1.11376953125,57.0,24.0,63.0,23.0,35.0,96.0,0.75
Dezhou,-1.037567138671875,101369.09615384616,295.87122521033655,101056.875,293.9827223557692,-0.8679480919471154,51.0,30.0,52.0,6.0,27.0,44.0,1.05
Liaocheng,-1.3333570692274306,101321.4050925926,295.6015353732639,100847.41203703704,291.96918402777777,-0.1909315321180555,79.0,51.0,107.0,13.0,44.0,16.0,1.25
Binzhou,-0.8601221155237269,101392.15972222222,296.6134711371528,101155.52314814816,293.5494791666667,0.5769721137152778,91.0,68.0,99.0,23.0,59.0,32.0,1.57
Heze,-2.059880112156724,101284.51325757576,296.4820593631629,100696.95075757576,291.69424715909093,0.8465132279829546,105.0,59.0,159.0,31.0,69.0,26.0,1.27
Zhengzhou,-1.9251810709635413,101227.20833333331,296.177001953125,99005.08333333331,291.342041015625,-0.6273600260416666,91.0,55.0,131.0,11.0,66.0,10.0,1.74
Kaifeng,-2.111599876767113,101223.83630952382,296.363037109375,100432.99404761904,291.8807663690476,-0.0804559616815476,83.0,57.0,115.0,16.0,36.0,34.0,1.35
Anyang,0.0109637716542119,101347.11141304349,293.5900242017663,99020.28804347826,291.5515455163044,-1.2788882048233696,70.0,35.0,89.0,30.0,69.0,11.0,1.1
Hebi,0.1530795627170139,101336.15972222222,293.76429578993054,99440.48611111112,291.68120659722223,-1.8340521918402777,73.0,45.0,96.0,51.0,76.0,17.0,1.7
Xinxiang,-1.1536892977627842,101299.56818181818,294.814208984375,98974.55681818182,290.82741477272725,-1.174260919744318,95.0,58.0,139.0,45.0,82.0,11.0,2.15
Jiaozuo,-2.099741617838541,101283.1875,295.44220377604165,97791.24166666668,289.9557291666667,-0.9293212890625,61.0,36.0,72.0,32.0,30.0,90.0,1.0
Puyang,-1.0309482150607638,101294.40277777778,295.6407063802083,100708.09722222222,291.7897135416667,-0.0820448133680555,106.0,65.0,162.0,28.0,48.0,15.0,2.1
