,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.2884966261843417,102339.81781914894,281.0007428108378,97298.11170212766,271.9329535301695,-1.7172299648853058,69.0,50.0,77.0,2.0,58.0,26.0,0.47
Tianjin,-1.608250011097301,102298.0321969697,284.9520078716856,101990.8106060606,276.5455673680161,-0.2881349505800189,135.0,103.0,142.0,11.0,75.0,25.0,1.13
Shijiazhuang,1.5138498942057292,102223.14583333331,281.6290961371528,98267.41666666669,276.5101793077257,-0.0611334906684027,95.0,71.0,139.0,11.0,74.0,11.0,1.01
Tangshan,-3.663260565863715,102417.60416666669,284.7241482204861,101152.19444444444,270.06882731119794,-1.9785597059461808,111.0,84.0,148.0,14.0,102.0,12.0,1.06
Langfang,-0.5570159912109375,102256.6125,284.614501953125,102045.8,276.4982543945313,-0.235992431640625,113.0,85.0,146.0,9.0,79.0,19.0,0.65
Baoding,1.237413846529447,102218.375,281.45254281850964,97640.57692307692,274.8869112454928,-0.9443195049579328,119.0,90.0,140.0,14.0,54.0,26.0,0.92
Cangzhou,0.7474029541015625,102261.26875,283.953662109375,102142.4,277.96558837890626,1.497503662109375,86.0,64.0,110.0,11.0,49.0,47.0,0.57
Hengshui,0.5483144124348959,102255.86458333331,283.8704427083333,101972.91666666669,278.79254150390625,1.5599873860677085,101.0,76.0,113.0,16.0,57.0,61.0,0.72
Xingtai,0.6878259832208807,102244.86553030302,283.3375429095644,99696.53787878789,278.947792746804,0.5411737615411932,81.0,60.0,94.0,6.0,75.0,3.0,0.77
Handan,0.7931018697804418,102242.45043103448,283.63184435614227,98985.78448275862,279.4468131229795,-0.1760180243130387,110.0,83.0,154.0,18.0,80.0,19.0,1.22
Taiyuan,0.0898802384086277,102343.92119565218,278.7192488960598,88288.40217391304,273.38891336192256,-0.9720658012058424,61.0,37.0,72.0,8.0,60.0,18.0,0.58
Yangquan,1.2592926025390625,102288.47321428572,278.989501953125,91022.96428571428,272.6733660016741,-0.2132524762834821,61.0,40.0,72.0,20.0,65.0,18.0,0.77
Changzhi,0.0849622453962053,102284.86964285714,280.5826102120536,89804.69285714286,276.4052298409598,-0.4258640834263393,135.0,103.0,134.0,21.0,55.0,26.0,1.78
Jincheng,-0.0756683349609375,102256.82336956522,281.6660899286685,91730.31521739133,277.0161212423573,-1.1892448093580164,134.0,102.0,187.0,15.0,52.0,37.0,1.98
Jinan,-0.8758510466544859,102291.62701612904,284.5472451486895,100535.33064516127,277.87135167275704,-0.0298747401083669,84.0,62.0,112.0,8.0,71.0,23.0,0.88
Zibo,0.2148822602771577,102307.46726190476,284.800281343006,100132.75,276.473868233817,-0.4449303036644345,143.0,109.0,176.0,20.0,76.0,14.0,1.5
Jining,-1.7450103759765625,102248.421875,284.69268798828125,101319.3125,280.4486694335937,-0.602691650390625,93.0,69.0,120.0,9.0,77.0,4.0,1.05
Dezhou,-0.2373269888070913,102298.78365384616,284.2349196213942,101976.8653846154,278.51251220703125,1.1127906212439904,89.0,66.0,106.0,15.0,55.0,47.0,0.68
Liaocheng,-0.5197149206090856,102267.2199074074,285.6415201822917,101778.97222222222,279.92190890842016,0.2586545591001157,111.0,84.0,162.0,16.0,98.0,4.0,0.82
Binzhou,0.3314135516131365,102324.38657407407,284.0918240017361,102079.89814814816,278.0411942093461,1.0302112720630787,108.0,81.0,135.0,20.0,91.0,6.0,1.13
Heze,-1.4532133160215437,102228.97916666669,285.65134499289775,101623.75,280.9147671786222,-0.8108030377012311,98.0,73.0,142.0,28.0,86.0,6.0,0.73
Zhengzhou,-0.0456390380859375,102210.35416666669,285.7594401041667,99922.125,281.6097615559896,-0.7804667154947916,100.0,73.0,150.0,12.0,93.0,4.0,0.82
Kaifeng,-0.8411073230561756,102199.95535714286,285.7557314918155,101385.89285714286,282.2392142159598,-1.2562212262834822,93.0,69.0,117.0,21.0,55.0,41.0,0.75
Anyang,0.3963510264521059,102235.26902173914,285.2159370754076,99858.66304347826,280.0965390412704,-0.5794452169667119,171.0,130.0,204.0,10.0,78.0,3.0,1.76
Hebi,0.4627431233723958,102233.3125,285.40367296006946,100293.08333333331,279.8958672417535,-0.8680453830295138,133.0,101.0,160.0,9.0,55.0,30.0,1.18
Xinxiang,-0.359315352006392,102218.09659090907,285.4193670099432,99837.29545454546,280.64612371271306,-1.2000371759588069,120.0,91.0,190.0,16.0,88.0,3.0,1.03
Jiaozuo,0.2859202067057291,102216.24583333332,285.3171712239583,98634.61666666668,280.16518147786456,-0.6966695149739583,110.0,83.0,142.0,9.0,39.0,54.0,1.28
Puyang,-0.6268293592664931,102245.95138888888,286.380126953125,101642.58333333331,280.751227484809,-0.3403761121961806,121.0,92.0,139.0,12.0,82.0,8.0,0.75
