,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.9346891362616356,100538.09175531915,296.30357588098406,95683.7300531915,292.0558510638298,-0.8479078576919881,19.0,10.0,19.0,3.0,12.0,54.0,0.37
Tianjin,1.6817821155894883,100379.1268939394,298.4726414535985,100085.53598484848,295.3204308712121,-1.1808161880030776,29.0,17.0,29.0,6.0,18.0,78.0,0.57
Shijiazhuang,1.4051954481336806,100652.29861111112,295.1301540798611,96788.77083333331,293.4617513020833,-0.6014014350043403,29.0,17.0,29.0,4.0,19.0,51.0,0.66
Tangshan,-0.4178568522135417,100347.18055555556,297.6594509548611,99146.07638888888,294.4490017361111,-0.9266781277126735,45.0,23.0,45.0,4.0,25.0,71.0,0.72
Langfang,1.874591064453125,100421.4,298.32216796875,100219.5875,294.88310546875,-1.0159576416015623,24.0,12.0,24.0,7.0,23.0,58.0,0.28
Baoding,1.4567425067608173,100601.5,295.7556340144231,96141.37980769233,292.91834435096155,-0.4159651536207933,30.0,17.0,30.0,5.0,17.0,64.0,0.33
Cangzhou,1.430426025390625,100435.20625,297.54951171875,100320.3375,295.155029296875,-1.6428131103515624,28.0,17.0,28.0,6.0,18.0,85.0,0.43
Hengshui,1.2130025227864585,100515.1875,296.7064615885417,100240.77083333331,294.897216796875,-1.9161936442057288,29.0,8.0,22.0,6.0,9.0,94.0,0.35
Xingtai,0.7854752974076704,100623.79356060606,295.39066938920456,98137.08143939394,293.50609611742425,-1.9250455914121685,30.0,10.0,22.0,6.0,8.0,97.0,0.38
Handan,0.9067772174703664,100658.99784482758,294.96590449892244,97481.1702586207,292.8389008620689,-2.2429478086274246,38.0,17.0,38.0,7.0,10.0,82.0,0.88
Taiyuan,1.0783359693444294,100975.8070652174,290.0508873980978,87294.03532608696,288.30893342391306,-0.1951313848080842,36.0,22.0,36.0,6.0,23.0,39.0,0.51
Yangquan,2.0802830287388394,100867.63392857143,290.52769252232144,89862.40178571429,290.1704799107143,-0.2327684674944196,32.0,17.0,32.0,11.0,23.0,56.0,0.77
Changzhi,1.3212428501674107,100961.65892857144,290.16558314732146,88788.45892857143,288.9712611607143,-1.2060664585658485,34.0,23.0,34.0,11.0,18.0,59.0,0.64
Jincheng,1.3694365128226902,100938.16576086955,290.7806768002717,90667.25271739133,289.8988620923913,-2.579769632090693,33.0,23.0,30.0,2.0,19.0,77.0,0.56
Jinan,-0.8041135726436492,100351.26814516127,294.5554592993952,98652.10685483873,293.02129536290323,-3.813062606319305,26.0,4.0,7.0,3.0,13.0,83.0,0.38
Zibo,-1.1066124325706843,100280.28273809524,294.12032645089283,98179.16369047618,293.43238467261904,-3.8473052978515625,23.0,7.0,9.0,6.0,14.0,75.0,0.3
Jining,3.638031005859375,100306.1328125,295.821044921875,99407.96875,294.4552001953125,-2.6945953369140625,32.0,3.0,9.0,6.0,7.0,101.0,0.4
Dezhou,0.4324411245492788,100442.20673076923,296.0315129206731,100130.64903846152,293.6633864182692,-2.7916036752554088,25.0,16.0,22.0,6.0,11.0,81.0,0.5
Liaocheng,0.6681168167679398,100496.17824074074,295.3277813946759,100022.53935185184,292.7745949074074,-3.499612878870081,29.0,6.0,7.0,7.0,6.0,93.0,0.52
Binzhou,-0.6835541901765047,100348.50231481482,296.1886754918981,100112.24305555556,294.4582609953704,-2.762669881184896,28.0,5.0,5.0,6.0,6.0,89.0,0.28
Heze,3.703828753847064,100485.86931818182,295.62380149147725,99898.05113636365,293.4939630681818,-2.7445590857303506,34.0,8.0,13.0,5.0,9.0,108.0,0.17
Zhengzhou,2.1326395670572915,100708.40625,295.3828938802083,98484.9375,293.2499186197917,-0.990697224934896,26.0,16.0,26.0,6.0,14.0,62.0,0.68
Kaifeng,2.624693371000744,100615.48511904762,295.9021344866072,99823.59226190476,293.54771205357144,-1.6954265776134672,34.0,20.0,34.0,5.0,10.0,92.0,0.95
Anyang,1.5672116486922554,100638.35054347826,295.6383534307065,98325.99184782608,293.109375,-2.1507190206776494,33.0,23.0,24.0,10.0,15.0,85.0,0.9
Hebi,1.447594536675347,100636.15972222222,296.1043294270833,98753.57638888888,293.00043402777777,-1.4869537353515625,45.0,28.0,45.0,12.0,15.0,68.0,1.24
Xinxiang,2.1041453968394888,100657.69886363635,295.2643377130682,98339.91477272728,293.0595703125,-0.9728823575106534,36.0,20.0,36.0,6.0,14.0,65.0,0.79
Jiaozuo,1.7532368977864583,100747.82083333332,294.46604817708334,97257.8875,292.4125,-0.9932037353515624,43.0,24.0,43.0,7.0,12.0,40.0,0.88
Puyang,1.4269239637586806,100537.67361111112,295.63514539930554,99951.90972222222,293.52983940972223,-3.508275349934896,33.0,23.0,19.0,8.0,12.0,75.0,0.42
