,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.0573847344581118,102802.89228723403,262.4995561964968,97368.74867021276,251.94068519105303,-2.0416665584483047,40.0,17.0,40.0,10.0,20.0,51.0,0.5
Tianjin,1.3791189482717805,102675.65340909093,266.08019973292494,102349.11553030302,254.9958260276101,-2.1319963859789297,74.0,54.0,65.0,25.0,59.0,13.0,1.13
Shijiazhuang,2.8718465169270835,102789.60416666669,265.9266476101345,98523.11805555556,252.4832441541884,-1.2084469265407989,53.0,30.0,56.0,74.0,53.0,22.0,0.66
Tangshan,1.2193671332465277,102639.52777777778,264.3934444851345,101293.70138888888,254.4954511854384,-2.67405022515191,98.0,73.0,122.0,58.0,67.0,8.0,2.33
Langfang,0.26961669921875,102691.45,266.49219665527346,102467.8125,254.7946807861328,-1.9312713623046875,49.0,26.0,49.0,22.0,36.0,37.0,0.39
Baoding,1.4364060621995192,102770.89903846152,263.1494833139273,97825.65865384616,252.0609893798828,-1.820348886343149,143.0,109.0,139.0,67.0,72.0,17.0,3.19
Cangzhou,1.94595947265625,102673.5375,265.41509704589845,102546.1875,255.51836242675785,0.0495147705078125,101.0,76.0,127.0,41.0,57.0,6.0,4.6
Hengshui,2.4942423502604165,102678.94791666669,266.85931905110675,102375.52083333331,255.3239288330078,-0.8445281982421875,200.0,150.0,206.0,121.0,72.0,9.0,2.97
Xingtai,2.547797925544508,102748.67613636365,267.10310456247043,100014.17613636365,253.0318108760949,-1.5793507893880208,51.0,29.0,52.0,59.0,45.0,32.0,1.46
Handan,3.0141580515894395,102792.36422413791,267.74783377811826,99305.08836206896,251.7911213841932,-1.2262841586408944,63.0,33.0,75.0,111.0,64.0,37.0,2.89
Taiyuan,2.2498434315557065,103323.10597826086,257.04203531016475,88119.02989130435,245.923336526622,-0.1884002685546875,55.0,32.0,59.0,75.0,38.0,18.0,2.15
Yangquan,3.94061279296875,103046.66964285714,260.9777156284877,90872.59821428572,248.33526393345423,0.2384272984095982,55.0,29.0,60.0,79.0,38.0,29.0,1.09
Changzhi,2.6192121233258927,103141.49107142857,260.77643214634486,89762.64107142857,247.14860098702567,-0.8634281703404018,78.0,57.0,82.0,143.0,64.0,17.0,2.87
Jincheng,2.63881252122962,103102.0625,264.33517389712125,91877.11684782608,247.9231666896654,-2.203770513119905,44.0,19.0,44.0,58.0,23.0,52.0,0.79
Jinan,0.8103834582913306,102736.46572580644,265.1570341048702,100864.74798387096,256.6566925048828,2.087273874590474,86.0,59.0,122.0,52.0,39.0,25.0,1.17
Zibo,1.9239647274925595,102730.78869047618,264.77840387253536,100418.52678571428,255.97300574893043,1.5028199695405506,106.0,80.0,151.0,80.0,60.0,12.0,1.7
Jining,1.1143798828125,102816.390625,266.48851013183594,101818.53125,257.4359893798828,1.8262786865234373,86.0,64.0,108.0,53.0,32.0,31.0,0.92
Dezhou,2.3506939227764425,102695.87980769233,265.9641617995042,102351.50480769233,256.42359454815204,1.3433755727914662,121.0,92.0,177.0,60.0,64.0,4.0,1.56
Liaocheng,2.05266429759838,102728.53472222222,267.0662056251808,102206.8125,256.4071988706236,0.2761541295934606,118.0,89.0,144.0,66.0,56.0,15.0,2.14
Binzhou,2.677157931857639,102688.42361111112,265.5460233335142,102428.99768518518,255.818584865994,0.6274996157045718,176.0,133.0,196.0,94.0,50.0,7.0,3.62
Heze,2.617844090317235,102824.60795454546,268.0268735018644,102176.69128787878,255.00766314882225,0.7775976007634943,78.0,48.0,105.0,43.0,52.0,22.0,1.11
Zhengzhou,3.690327962239584,102969.44791666669,270.10142517089844,100545.35416666669,253.0771026611328,-0.2665659586588542,56.0,28.0,62.0,50.0,34.0,45.0,1.03
Kaifeng,3.621555873325893,102890.86011904762,270.11387634277344,102022.57440476192,253.36502583821616,-0.0424739292689732,62.0,30.0,73.0,40.0,32.0,50.0,1.06
Anyang,2.596438200577446,102805.36684782608,267.8147934623386,100277.6820652174,252.33417212444803,-0.9838316544242528,88.0,36.0,126.0,72.0,44.0,37.0,2.87
Hebi,1.9124009874131944,102797.53472222222,266.7816280788845,100746.47916666669,253.07401021321616,-0.6792856852213541,60.0,42.0,70.0,44.0,43.0,21.0,2.6
Xinxiang,3.006264426491477,102853.1875,268.3815432461825,100320.53977272728,252.6943345503373,-0.3257404674183238,52.0,28.0,54.0,56.0,20.0,45.0,1.55
Jiaozuo,2.87342529296875,102979.4125,268.5236419677734,99171.34583333334,251.8070831298828,-0.5336476643880208,41.0,23.0,41.0,55.0,21.0,58.0,1.87
Puyang,2.600714789496528,102771.35416666669,268.1348181830512,102128.8125,254.90441385904947,-0.8395504421657987,69.0,35.0,88.0,55.0,59.0,19.0,1.65
