,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.1564662202875665,101841.3829787234,279.22458859707444,96860.89228723403,275.2852809175532,0.1843453265250997,29.0,12.0,29.0,2.0,43.0,12.0,0.36
Tianjin,0.693450927734375,101908.03787878789,283.7075343276515,101604.91098484848,278.04048295454544,2.3132717248165244,59.0,29.0,67.0,12.0,69.0,3.0,0.97
Shijiazhuang,0.577728271484375,101838.25694444444,283.30772569444446,97908.84027777778,280.7014973958333,0.6640574137369791,57.0,17.0,63.0,10.0,61.0,2.0,0.76
Tangshan,1.7767300075954862,101922.59722222222,282.7287326388889,100681.00694444444,277.83241102430554,1.422575208875868,56.0,27.0,61.0,25.0,74.0,4.0,2.38
Langfang,0.153656005859375,101880.675,283.7509765625,101672.0625,277.02568359375,2.0715606689453123,59.0,30.0,68.0,8.0,69.0,3.0,0.6
Baoding,0.6014474722055289,101829.36057692308,282.23452524038464,97285.3125,278.52828275240387,0.5595714862530048,63.0,45.0,76.0,10.0,64.0,5.0,0.62
Cangzhou,-0.417779541015625,101921.84375,284.821484375,101803.9875,279.746337890625,2.5591339111328124,62.0,24.0,74.0,34.0,69.0,5.0,0.8
Hengshui,-0.617340087890625,101888.52083333331,285.206787109375,101607.9375,280.513427734375,2.253331502278646,55.0,23.0,59.0,6.0,64.0,18.0,0.47
Xingtai,0.4658526796283144,101868.90909090907,284.5131687973485,99341.85037878789,281.471709280303,1.5361055316347063,75.0,29.0,99.0,16.0,60.0,3.0,1.85
Handan,0.9699191389412716,101900.8448275862,283.7406047952586,98671.78663793104,282.47602370689657,0.8565384437297953,77.0,40.0,103.0,9.0,61.0,7.0,1.02
Taiyuan,-0.151572849439538,101896.52173913045,280.1750594429348,87988.32336956522,277.0570652173913,1.080090730086617,71.0,35.0,91.0,12.0,63.0,3.0,0.78
Yangquan,1.091888427734375,101868.42857142857,280.09291294642856,90705.27678571428,278.04603794642856,0.9714769635881696,57.0,22.0,64.0,8.0,42.0,12.0,0.82
Changzhi,-0.3758292061941964,101984.0142857143,280.5730747767857,89600.14821428571,279.29430803571427,0.7372275216238839,52.0,23.0,53.0,9.0,51.0,26.0,1.26
Jincheng,-1.0852939771569294,101976.17391304349,284.11459748641306,91528.49728260867,282.44794497282606,1.2579100235648777,82.0,40.0,113.0,11.0,64.0,5.0,1.06
Jinan,-0.8035563807333669,102028.07258064517,284.53575478830646,100289.12701612904,283.1588961693548,1.86847662156628,75.0,51.0,100.0,9.0,61.0,23.0,1.02
Zibo,-0.1882455008370535,102068.75,283.9501023065476,99912.77678571428,280.7613467261905,2.144677298409598,79.0,49.0,107.0,16.0,53.0,18.0,1.68
Jining,-1.1982421875,102044.734375,286.28631591796875,101123.6875,285.741943359375,1.6103363037109375,135.0,103.0,124.0,26.0,42.0,46.0,1.35
Dezhou,-0.7690265362079327,101958.43269230767,284.7126652644231,101640.52403846152,281.8103215144231,2.1180149958683896,62.0,30.0,74.0,14.0,78.0,12.0,0.87
Liaocheng,-0.1767024287471064,101945.12037037036,286.1429759837963,101462.4699074074,284.7145543981481,2.20900641547309,90.0,57.0,130.0,14.0,70.0,12.0,1.03
Binzhou,-0.8558473940248843,102008.58333333331,284.13718894675924,101767.24768518518,280.84324363425924,2.244307341399016,63.0,36.0,76.0,20.0,62.0,4.0,1.5
Heze,-0.1584666859019886,101984.99242424245,287.35591264204544,101386.60795454546,286.0808475378788,1.4555243289831914,177.0,134.0,184.0,24.0,44.0,44.0,1.0
Zhengzhou,-0.6214090983072916,101929.23958333331,288.673583984375,99668.60416666669,287.4069010416667,-0.7532602945963541,21.0,12.0,16.0,4.0,24.0,68.0,0.65
Kaifeng,-0.2872038341703869,101954.89285714286,289.2041015625,101149.30059523808,287.5006510416667,-0.0463104248046875,27.0,19.0,11.0,6.0,12.0,81.0,0.53
Anyang,1.1081503163213315,101924.95652173914,285.1688603940217,99571.10597826086,284.0923913043478,0.6441192626953125,69.0,33.0,88.0,8.0,46.0,6.0,0.93
Hebi,1.1658901638454862,101923.86111111112,285.64312065972223,100006.0625,283.7389322916667,0.0663197835286458,64.0,44.0,77.0,4.0,39.0,28.0,0.7
Xinxiang,0.7700223055752841,101950.39772727272,287.1228693181818,99590.83522727272,285.08469460227275,0.1867772882634943,105.0,74.0,159.0,12.0,87.0,5.0,1.45
Jiaozuo,-0.4658589680989583,101945.38333333332,287.65305989583334,98396.32916666666,285.09934895833334,-0.5013885498046875,70.0,39.0,89.0,11.0,65.0,6.0,0.9
Puyang,0.3807881673177083,101941.66666666669,286.23394097222223,101345.34027777778,285.89105902777777,1.638639662000868,90.0,57.0,129.0,7.0,49.0,6.0,1.43
