,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.768666368849734,102525.4840425532,270.2181516606757,97329.70478723403,261.6897550542304,0.3128295249127327,74.0,54.0,93.0,4.0,49.0,26.0,0.77
Tianjin,1.1628085049715908,102582.68181818182,272.5602079449278,102267.23863636365,267.27654381954306,2.004598444158381,140.0,107.0,166.0,12.0,91.0,18.0,1.07
Shijiazhuang,0.9716389973958334,102518.70833333331,272.2015431722005,98443.06944444444,266.30623033311633,0.6270090738932291,144.0,110.0,171.0,20.0,79.0,21.0,1.45
Tangshan,1.8112114800347223,102594.75,271.6603647867839,101301.40277777778,265.01423814561633,1.4623769124348958,157.0,120.0,185.0,15.0,107.0,4.0,1.29
Langfang,0.8895263671875,102566.35,272.0242645263672,102350.075,267.0545593261719,1.9992584228515624,110.0,83.0,134.0,11.0,77.0,35.0,1.05
Baoding,1.2119422325721154,102546.97115384616,270.46526512732873,97810.47115384616,264.3582552396334,0.1158599853515625,116.0,88.0,161.0,17.0,96.0,11.0,1.2
Cangzhou,0.6441162109375,102607.2625,274.2209442138672,102485.025,269.1846862792969,2.6822174072265623,148.0,113.0,148.0,13.0,57.0,58.0,0.95
Hengshui,0.1959635416666666,102581.35416666669,276.6018524169922,102290.16666666669,269.5013529459636,3.148005167643229,146.0,112.0,173.0,14.0,45.0,72.0,0.68
Xingtai,0.8404836943655303,102540.62121212122,276.10459714947325,99930.8143939394,268.38538614908856,2.3459810199159565,166.0,126.0,205.0,8.0,86.0,23.0,0.95
Handan,1.1234888537176724,102573.0,276.98122169231544,99242.97844827586,268.1035524565598,2.347953533304149,144.0,110.0,149.0,10.0,35.0,67.0,0.85
Taiyuan,1.3366752292798914,102480.02173913045,269.44293809973675,88157.35326086957,260.7425815748132,1.093770566193954,136.0,104.0,156.0,18.0,89.0,19.0,1.3
Yangquan,1.5273960658482142,102463.5,269.6143035888672,90943.73214285714,261.65356881277904,0.9224657331194196,81.0,60.0,109.0,31.0,81.0,25.0,0.98
Changzhi,1.5796840122767857,102614.39285714286,272.1703861781529,89872.475,264.99349626813614,1.728548322405134,86.0,64.0,87.0,15.0,49.0,63.0,1.01
Jincheng,0.3148511803668478,102695.17391304349,275.46068606169325,91938.83152173914,266.9964878248132,0.9297505254330842,108.0,81.0,143.0,10.0,72.0,28.0,1.12
Jinan,0.3940705330141129,102769.5,277.6129175001575,100957.55241935483,269.72640597435736,3.121931998960433,114.0,86.0,131.0,17.0,46.0,85.0,0.89
Zibo,1.2274053664434523,102795.70238095238,276.9397314162481,100550.35119047618,269.5544709705171,2.886658441452753,130.0,99.0,138.0,22.0,48.0,72.0,1.27
Jining,0.202545166015625,102858.484375,278.8612518310547,101897.125,270.3254089355469,3.4021759033203125,109.0,82.0,101.0,11.0,30.0,92.0,0.8
Dezhou,0.6402212289663461,102673.34615384616,277.97187570425183,102342.06730769233,270.031745323768,3.386273897611178,157.0,120.0,167.0,17.0,48.0,73.0,0.85
Liaocheng,0.387184425636574,102691.22222222222,279.39410682960795,102187.94907407407,269.85702966760704,3.912111070421007,106.0,80.0,139.0,11.0,37.0,77.0,0.76
Binzhou,0.9440420645254628,102702.46296296296,276.18895636664496,102451.31944444444,270.07266913519965,2.774922123661748,141.0,108.0,161.0,23.0,77.0,33.0,0.85
Heze,0.5349380030776515,102816.23484848483,279.9147297252308,102191.54166666669,270.4071664521189,3.740571455522017,103.0,77.0,103.0,9.0,26.0,98.0,0.63
Zhengzhou,0.1822102864583333,102742.77083333331,278.6019337972005,100404.875,271.18909708658856,2.463475545247396,85.0,63.0,98.0,9.0,39.0,80.0,0.56
Kaifeng,0.4014660063244047,102804.69047619047,280.24962724958147,101965.11309523808,270.96825445265995,3.637076968238467,96.0,72.0,108.0,7.0,32.0,81.0,0.6
Anyang,1.3848240064538044,102654.29347826086,278.84154543669325,100221.04891304349,269.3130639117697,3.134319139563519,134.0,102.0,164.0,9.0,64.0,38.0,1.64
Hebi,1.5454237196180556,102671.47222222222,278.8972896999783,100683.76388888888,269.7883809407552,3.0358089870876737,131.0,100.0,150.0,9.0,59.0,49.0,0.76
Xinxiang,0.9208873401988636,102730.03409090907,278.980336969549,100287.42045454546,270.04933027787644,2.3296161998401987,106.0,80.0,135.0,11.0,72.0,35.0,0.93
Jiaozuo,0.2866780598958333,102703.55,278.3811004638672,99042.60833333334,269.6411153157552,0.0426015218098958,123.0,93.0,139.0,11.0,39.0,73.0,1.13
Puyang,0.8070339626736112,102714.69444444444,280.2444034152561,102093.04166666669,269.9051344129774,4.125489976671007,89.0,66.0,106.0,7.0,27.0,93.0,0.47
