,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.0203587958153258,101007.71276595745,300.8504249085771,96176.6489361702,296.9466163148271,1.4087407538231382,76.0,56.0,88.0,2.0,37.0,124.0,0.95
Tianjin,-1.0993157589074336,100900.8106060606,301.6191036339962,100607.5303030303,297.89942146070075,1.6678244850852273,61.0,44.0,71.0,7.0,38.0,88.0,1.13
Shijiazhuang,-0.1583336724175347,100953.75,300.6699490017361,97115.5,296.40801323784723,0.1227077907986111,56.0,32.0,61.0,7.0,28.0,64.0,0.68
Tangshan,-0.6056806776258681,100968.33333333331,300.202392578125,99767.0,297.48662651909723,1.5655246310763888,129.0,98.0,118.0,38.0,32.0,135.0,3.08
Langfang,-1.2007110595703123,100877.525,302.397412109375,100676.35,297.850732421875,1.6279052734375,119.0,90.0,130.0,5.0,48.0,109.0,1.33
Baoding,-0.2743025559645433,100993.18269230767,301.0391564002404,96553.03846153848,296.55970177283655,0.5867168719951923,75.0,55.0,76.0,21.0,32.0,89.0,1.02
Cangzhou,-2.1062286376953123,100854.01875,301.246630859375,100739.625,297.587255859375,0.354638671875,57.0,40.0,63.0,8.0,22.0,68.0,0.7
Hengshui,-1.6603546142578125,100824.64583333331,301.3362630208333,100552.83333333331,297.3037109375,0.4123128255208333,81.0,60.0,86.0,10.0,31.0,95.0,0.7
Xingtai,-0.7036895751953125,100887.96212121211,300.1740870620265,98415.10606060606,296.4141586766099,-0.074688535748106,69.0,38.0,87.0,11.0,37.0,92.0,0.58
Handan,-0.8810535299366918,100906.30172413791,299.29073780980605,97748.91379310343,295.8991867591595,-0.3857884900323275,59.0,31.0,67.0,15.0,27.0,81.0,0.63
Taiyuan,-1.746785702912704,101217.17391304349,295.26839546535325,87631.19565217392,291.08163850203806,0.1380296790081521,69.0,49.0,87.0,13.0,24.0,101.0,0.8
Yangquan,-0.6709049769810268,101183.0,296.31602260044644,90254.28571428572,293.4215611049107,-0.2329973493303571,81.0,49.0,111.0,15.0,40.0,101.0,1.1
Changzhi,-1.3857487269810267,101171.15,295.1189243861607,89083.95714285714,292.22220284598217,0.1044747488839285,60.0,43.0,56.0,7.0,13.0,123.0,1.24
Jincheng,-1.1869606349779211,101103.35869565218,295.7343431555706,90917.19565217392,292.8318932574728,0.3718527088994565,54.0,16.0,57.0,13.0,11.0,61.0,1.78
Jinan,-1.1154839300340222,100855.16129032258,299.0010474420363,99161.95161290324,296.5150185861895,0.4935696509576613,59.0,42.0,66.0,16.0,50.0,39.0,1.01
Zibo,-0.5576237269810268,100877.21428571428,298.66172572544644,98778.69047619047,296.2210867745536,0.6734851655505952,56.0,38.0,61.0,17.0,46.0,43.0,1.3
Jining,-1.5219268798828125,100811.109375,298.78289794921875,99915.15625,296.9779052734375,0.247406005859375,30.0,18.0,30.0,11.0,12.0,88.0,0.5
Dezhou,-1.484826894906851,100820.67307692308,300.6031212439904,100511.34615384616,296.8859112079327,0.1015718900240384,75.0,54.0,99.0,9.0,23.0,87.0,1.2
Liaocheng,-1.40211260760272,100804.85185185184,300.0195402922454,100335.38888888888,297.38953088831016,0.2162317346643518,100.0,75.0,103.0,8.0,25.0,125.0,1.8
Binzhou,-1.926924528899016,100840.98148148147,300.2696849681713,100605.83333333331,297.0971408420139,0.079151294849537,51.0,30.0,52.0,11.0,17.0,37.0,0.8
Heze,-1.311170635801373,100789.48484848483,298.74481386126894,100206.22727272728,296.95848869554925,-0.2588741418087121,141.0,108.0,150.0,25.0,34.0,88.0,1.57
Zhengzhou,-1.3078969319661458,100837.69791666669,300.1774088541667,98636.375,295.2349446614583,-0.9630126953125,46.0,26.0,46.0,7.0,28.0,92.0,0.96
Kaifeng,-1.3241787865048362,100779.80952380953,299.696044921875,99995.35714285714,296.5720912388393,-0.8205624534970238,100.0,75.0,106.0,9.0,17.0,117.0,1.15
Anyang,-0.8361199420431386,100872.77173913045,299.42269234035325,98572.97826086955,295.9182553498641,-0.4830640709918478,79.0,29.0,108.0,11.0,21.0,81.0,0.85
Hebi,-0.3626522488064236,100862.13888888888,299.766357421875,98991.27777777778,295.7353786892361,-1.0286322699652777,52.0,33.0,53.0,15.0,33.0,79.0,0.53
Xinxiang,-1.099330555308949,100860.97727272728,299.24380770596593,98557.22727272728,295.4734330610796,-1.0617564808238635,50.0,27.0,50.0,18.0,26.0,66.0,0.63
Jiaozuo,-1.2151479085286458,100905.35,299.4032063802084,97444.43333333332,294.884423828125,-0.7071044921875,80.0,59.0,86.0,12.0,19.0,102.0,1.23
Puyang,-1.3839196099175348,100802.52777777778,299.5854763454861,100221.44444444444,297.2627224392361,0.3476155598958333,75.0,55.0,98.0,6.0,23.0,119.0,0.83
