,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.1074864813622007,100581.40026595745,295.77640354886967,95736.25664893616,293.83100274268617,0.5678918716755319,58.0,33.0,66.0,4.0,39.0,41.0,0.63
Tianjin,-0.503614483457623,100469.76325757576,297.7557188091856,100175.9678030303,295.8028379498106,0.0498194839015151,61.0,36.0,71.0,4.0,34.0,26.0,0.86
Shijiazhuang,-0.6414404975043403,100379.15972222222,298.5606282552083,96566.15972222222,293.6861979166667,-0.975830078125,121.0,92.0,165.0,26.0,52.0,52.0,1.0
Tangshan,0.2169308132595486,100513.44444444444,296.9733344184028,99312.88194444444,295.36241319444446,0.3022189670138889,55.0,37.0,59.0,29.0,49.0,26.0,1.0
Langfang,-1.3090240478515625,100458.0875,297.852001953125,100256.0875,295.70869140625,-0.059228515625,63.0,45.0,76.0,7.0,38.0,26.0,0.6
Baoding,-1.6968395526592548,100506.91826923077,296.4815016526442,96077.49519230767,294.20883413461536,-0.7908841646634616,58.0,38.0,66.0,16.0,33.0,40.0,0.87
Cangzhou,-3.0925445556640625,100400.2,298.4787109375,100285.9375,295.848486328125,-0.0069091796875,91.0,68.0,73.0,16.0,30.0,33.0,0.53
Hengshui,-2.535212198893229,100296.5625,300.6458333333333,100025.8125,294.8154296875,1.1021728515625,103.0,77.0,107.0,17.0,26.0,75.0,0.9
Xingtai,0.1014695601029829,100296.50568181818,299.7556004379735,97851.8768939394,292.4222153172349,0.8370472301136364,132.0,73.0,213.0,45.0,126.0,8.0,1.4
Handan,0.4888342495622306,100310.38577586209,299.54068729795256,97195.2823275862,292.35861732219826,1.1147124191810345,85.0,54.0,120.0,16.0,26.0,83.0,0.65
Taiyuan,-0.526355909264606,100622.41576086955,292.57297681725544,87139.58967391304,290.4590905230978,-0.1784774116847826,80.0,57.0,110.0,8.0,30.0,108.0,0.89
Yangquan,-0.1671295166015625,100589.24107142857,293.593017578125,89753.58035714286,291.8632114955357,-0.4757254464285714,123.0,93.0,150.0,22.0,47.0,142.0,1.15
Changzhi,-0.2120374407087053,100568.35178571429,293.61422293526783,88630.28035714285,288.63589564732143,0.82880859375,84.0,62.0,96.0,15.0,26.0,138.0,1.36
Jincheng,-1.041980909264606,100511.35054347826,294.89626146399456,90442.32880434782,288.9869437839674,0.03369140625,143.0,76.0,236.0,49.0,124.0,19.0,1.82
Jinan,-0.9592004591418852,100406.72782258064,299.27503622731854,98726.61491935483,295.527107484879,0.9843907510080644,104.0,78.0,143.0,21.0,35.0,117.0,1.09
Zibo,-0.024900163922991,100444.54464285714,298.5779506138393,98362.31845238096,295.3836263020833,0.3137788318452381,91.0,65.0,131.0,22.0,60.0,45.0,1.58
Jining,-0.7011566162109375,100375.796875,299.5079345703125,99485.59375,297.02301025390625,1.534912109375,96.0,50.0,141.0,28.0,39.0,74.0,1.05
Dezhou,-2.02969712477464,100351.91826923077,299.82018103966345,100044.47596153848,295.3718073918269,0.6298076923076923,67.0,44.0,83.0,51.0,24.0,49.0,1.2
Liaocheng,-0.4378362584997106,100293.97453703704,300.91578956886576,99828.27083333331,295.3496274594908,2.2506691261574074,111.0,77.0,171.0,5.0,45.0,56.0,0.85
Binzhou,-2.05061114275897,100407.48379629628,299.0272623697917,100174.04861111112,295.9524197048611,-0.5096390335648148,50.0,35.0,49.0,13.0,25.0,42.0,0.87
Heze,-0.364735458836411,100313.04356060606,300.44919655539775,99734.33143939394,296.4367749763257,1.896292021780303,81.0,38.0,111.0,21.0,36.0,88.0,1.07
Zhengzhou,-0.5910390218098959,100271.38541666669,299.4833984375,98091.1875,294.5050455729167,1.18359375,91.0,59.0,132.0,8.0,48.0,72.0,0.96
Kaifeng,-0.3828335716610863,100275.02083333331,300.66109793526783,99496.60416666669,295.9920712425595,2.007510230654762,66.0,48.0,82.0,3.0,22.0,78.0,0.7
Anyang,0.6436933434527853,100298.03532608696,299.8978749150815,98028.19836956522,293.6234077785326,1.3128609035326086,97.0,68.0,143.0,21.0,64.0,49.0,1.75
Hebi,0.9484846327039932,100284.74305555556,300.1709255642361,98435.38194444444,293.6446940104167,1.08544921875,92.0,39.0,133.0,16.0,40.0,89.0,1.03
Xinxiang,0.0217465487393465,100306.88068181818,299.66572709517044,98028.84659090907,294.3985706676136,0.7202592329545454,62.0,36.0,73.0,19.0,61.0,67.0,0.88
Jiaozuo,-0.7852610270182292,100305.07083333332,298.48937174479164,96882.00416666668,292.8484700520833,-0.6574544270833333,83.0,37.0,115.0,16.0,37.0,72.0,1.4
Puyang,-0.1484120686848958,100284.21527777778,301.05970594618054,99708.65972222222,295.7219509548611,2.026746961805556,72.0,35.0,94.0,12.0,28.0,73.0,1.15
