,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.5016950242062832,102807.22340425532,272.1564006399601,97576.67287234042,266.6262778424202,1.3941462090674868,34.0,11.0,34.0,2.0,30.0,34.0,0.34
Tianjin,-1.2480519612630208,102799.11363636365,275.87809984611744,102481.4356060606,269.0410304214015,1.2438160289417617,47.0,27.0,47.0,12.0,62.0,20.0,1.05
Shijiazhuang,-0.7896915011935763,102772.82638888888,276.5723470052083,98630.68055555556,270.6993815104167,-0.2957865397135417,44.0,25.0,44.0,5.0,35.0,37.0,0.4
Tangshan,0.4333987765842014,102836.03472222222,274.9559733072917,101536.625,265.94813368055554,1.4118686252170138,50.0,33.0,50.0,10.0,62.0,18.0,0.97
Langfang,-1.5300994873046876,102783.2125,275.823388671875,102565.375,268.46806640625,0.642022705078125,38.0,17.0,38.0,7.0,33.0,48.0,0.33
Baoding,-0.4600724440354567,102796.39903846152,275.15401517427887,98006.35576923077,269.56922325721155,0.1695016714242788,41.0,22.0,41.0,6.0,30.0,42.0,0.23
Cangzhou,-1.835958862304688,102756.01875,277.510400390625,102632.575,271.17646484375,-0.327288818359375,45.0,30.0,45.0,8.0,38.0,48.0,0.67
Hengshui,-1.4805145263671875,102728.82291666669,277.9305013020833,102435.66666666669,271.4244791666667,-1.0495707194010415,38.0,15.0,38.0,7.0,38.0,45.0,0.33
Xingtai,-0.9662101052024148,102686.5303030303,277.8098588423296,100032.13257575755,271.19000059185606,-1.072235107421875,40.0,22.0,40.0,6.0,53.0,9.0,0.4
Handan,-1.3912137787917565,102613.25862068964,278.4725804822198,99231.61637931036,271.6491278286638,-1.6408302044046337,56.0,34.0,61.0,7.0,45.0,15.0,0.45
Taiyuan,-1.3475905708644702,102353.72826086955,274.90103812839675,88007.85326086957,271.1474821671196,-0.3317459769870924,130.0,99.0,134.0,8.0,43.0,29.0,1.15
Yangquan,-1.9962615966796875,102703.64285714286,273.340576171875,90982.66071428572,270.5964704241072,-0.1920732770647321,58.0,41.0,55.0,7.0,43.0,30.0,0.77
Changzhi,-2.110365949358259,102435.07857142856,275.35491768973213,89630.71785714285,273.0370396205357,0.478936767578125,74.0,54.0,71.0,13.0,26.0,23.0,1.16
Jincheng,-2.339311019234035,102430.29347826086,275.6943465523098,91596.54891304349,273.7871730638587,1.056458846382473,46.0,20.0,46.0,5.0,14.0,54.0,0.7
Jinan,-1.496245845671623,102702.07258064517,277.6057601436492,100881.89112903226,272.88979019657256,-0.9243331416960684,54.0,36.0,57.0,8.0,39.0,43.0,0.67
Zibo,-1.5917089553106398,102720.89285714286,275.8713611421131,100461.56547619047,271.5851236979167,-0.940492175874256,56.0,40.0,54.0,9.0,47.0,36.0,0.7
Jining,-2.1819305419921875,102561.71875,279.74591064453125,101605.21875,274.6348876953125,-1.52984619140625,53.0,37.0,51.0,7.0,31.0,59.0,0.73
Dezhou,-1.6105945293719952,102721.89423076923,278.877685546875,102389.06730769233,272.9693134014423,-0.4726632925180288,50.0,22.0,50.0,6.0,25.0,56.0,0.53
Liaocheng,-1.815145421911169,102620.3425925926,279.34209526909723,102117.375,272.7568540219908,-1.7131132902922457,36.0,19.0,36.0,5.0,29.0,59.0,0.4
Binzhou,-1.7967715793185763,102735.33333333331,277.2798846209491,102481.81944444444,271.3956705729167,-1.0681480125144676,29.0,18.0,29.0,12.0,29.0,57.0,0.6
Heze,-2.321915597626657,102482.0303030303,280.8106282552083,101861.22348484848,274.28002189867425,-1.9119308934067236,58.0,35.0,66.0,7.0,25.0,64.0,0.63
Zhengzhou,-3.211756388346354,102378.40625,281.4056803385417,100038.58333333331,274.7569173177083,-1.523895263671875,61.0,44.0,62.0,7.0,37.0,31.0,0.84
Kaifeng,-3.314551217215402,102403.35714285714,282.3777785528274,101570.42261904762,274.4580775669643,-2.118133544921875,54.0,38.0,47.0,8.0,24.0,62.0,0.65
Anyang,-1.6929540219514263,102541.90217391304,280.12114682404894,100084.41847826086,272.8832158627717,-2.162248694378397,58.0,41.0,46.0,10.0,29.0,36.0,0.53
Hebi,-1.8225962320963545,102528.44444444444,280.8624945746528,100529.375,273.2624240451389,-2.5913323296440973,58.0,41.0,56.0,7.0,36.0,36.0,0.6
Xinxiang,-2.692994551225142,102466.39772727272,280.9769398082386,100012.01136363635,274.10409268465907,-2.1251470392400567,52.0,29.0,54.0,8.0,32.0,32.0,0.55
Jiaozuo,-3.220187377929688,102415.85,280.119873046875,98729.975,274.81220703125,-0.7700215657552083,49.0,30.0,49.0,4.0,33.0,40.0,0.43
Puyang,-1.8671383327907989,102528.84722222222,280.2511664496528,101909.15277777778,272.8243815104167,-2.184702555338541,76.0,56.0,56.0,8.0,28.0,51.0,0.85
