,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.8030866257687832,103333.8430851064,279.9510160405585,98146.2925531915,270.32182928856383,-1.259310783223903,13.0,6.0,13.0,2.0,12.0,38.0,0.24
Tianjin,-3.893667047674006,103223.4053030303,285.15487393465907,102909.73484848483,270.60537997159093,-2.8125041614879263,18.0,6.0,18.0,9.0,22.0,30.0,0.67
Shijiazhuang,-1.5693817138671875,103158.95833333331,283.92957899305554,99096.86111111112,279.2087673611111,-2.790393405490452,72.0,36.0,93.0,4.0,25.0,27.0,0.57
Tangshan,-3.483878241644965,103280.96527777778,283.20372178819446,101987.88888888888,268.2434353298611,-3.698732164171007,27.0,10.0,27.0,7.0,16.0,34.0,0.48
Langfang,-3.112496948242188,103224.125,285.49443359375,103009.3,271.39140625,-2.4571197509765623,31.0,15.0,31.0,6.0,25.0,31.0,0.43
Baoding,-2.056479820838341,103227.26923076923,282.82699819711536,98514.71153846152,274.71578275240387,-1.907758272611178,44.0,19.0,44.0,5.0,16.0,42.0,0.4
Cangzhou,-4.637521362304687,103058.88125,287.132080078125,102937.825,279.591015625,-3.0117340087890625,47.0,13.0,47.0,6.0,15.0,40.0,0.2
Hengshui,-2.541468302408854,102995.20833333331,286.1569010416667,102706.875,283.1571451822917,-3.119237263997396,80.0,59.0,99.0,13.0,50.0,8.0,0.43
Xingtai,-0.4970051158558238,102997.73106060606,284.8073360558712,100396.09848484848,282.26198508522725,-3.876661358457623,89.0,66.0,96.0,7.0,28.0,31.0,0.57
Handan,-0.1557317273370151,102927.15086206896,284.47856613685343,99618.25,281.86782731681035,-3.533390965955011,116.0,88.0,125.0,4.0,29.0,31.0,0.67
Taiyuan,-1.639301465905231,102966.82065217392,280.2112134850544,88766.68478260869,278.7505519701087,-0.3019588304602582,121.0,92.0,133.0,5.0,29.0,68.0,0.74
Yangquan,-2.215203421456473,103167.625,280.19008091517856,91657.89285714286,278.6773158482143,-0.8609771728515625,98.0,73.0,117.0,12.0,30.0,54.0,0.77
Changzhi,-1.233939470563616,102870.225,279.1060407366072,90282.90714285716,277.31704799107143,-1.1922550746372769,109.0,82.0,95.0,10.0,29.0,49.0,1.4
Jincheng,-0.8355480691661006,102770.2445652174,279.9692807404891,92170.3804347826,277.7312754755435,-1.6136096456776494,109.0,82.0,123.0,5.0,44.0,8.0,0.82
Jinan,-1.920747326266381,102818.8991935484,283.6649603074597,101048.76612903226,281.762947328629,-1.5549980901902722,61.0,31.0,72.0,7.0,56.0,5.0,0.79
Zibo,-2.103294009254092,102843.93452380953,284.1656203497024,100647.15476190476,282.7953404017857,-1.3243793305896578,74.0,49.0,98.0,13.0,51.0,4.0,1.51
Jining,-1.3281097412109375,102721.7265625,284.371337890625,101785.96875,282.18280029296875,-1.6007232666015625,53.0,35.0,56.0,16.0,35.0,21.0,0.74
Dezhou,-3.0102433424729567,102898.1153846154,285.4783278245192,102572.09615384616,283.65294471153845,-2.02237290602464,56.0,32.0,62.0,7.0,36.0,25.0,0.52
Liaocheng,-0.4375729031032986,102839.125,284.43809678819446,102344.58333333331,282.5724464699074,-2.846147890444155,84.0,62.0,100.0,11.0,40.0,23.0,0.65
Binzhou,-4.665726838288484,102923.80092592593,286.7530562789352,102676.58333333331,283.71336082175924,-1.9997213858145253,26.0,12.0,26.0,10.0,17.0,39.0,0.45
Heze,-1.0027461196437026,102736.13257575755,284.8641542376894,102124.61363636365,282.40012428977275,-2.321766708836411,65.0,47.0,73.0,10.0,47.0,19.0,0.55
Zhengzhou,-1.0459035237630208,102701.21875,284.6693522135417,100393.70833333331,282.6470540364583,-1.834691365559896,70.0,51.0,73.0,9.0,28.0,24.0,0.77
Kaifeng,-1.4741552443731398,102702.50595238096,285.4087379092262,101878.15476190476,283.1116536458333,-2.863860357375372,81.0,60.0,72.0,6.0,28.0,20.0,0.62
Anyang,-0.1066078517747961,102853.7445652174,284.9231700067935,100442.68478260867,282.13446841032606,-3.4791412353515625,143.0,109.0,140.0,13.0,42.0,25.0,1.26
Hebi,-0.2633107503255208,102832.34722222222,285.5880533854167,100866.47222222222,281.91351996527777,-3.647652520073785,146.0,112.0,142.0,20.0,43.0,18.0,1.9
Xinxiang,-1.115169178355824,102767.85227272728,284.91446200284093,100360.70454545454,281.7786754261364,-2.604940241033381,106.0,80.0,131.0,11.0,43.0,18.0,0.83
Jiaozuo,-0.8035451253255208,102722.475,283.79599609375,99114.25,280.7580078125,-1.4083730061848958,100.0,75.0,115.0,7.0,22.0,36.0,0.84
Puyang,0.0156063503689236,102811.375,284.51426866319446,102200.30555555556,282.5359157986111,-2.9222835964626737,95.0,71.0,67.0,7.0,43.0,15.0,0.6
