,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.8296313996010638,102407.47872340426,281.83909574468083,97350.77260638298,274.3698782413564,0.6266953488613697,60.0,34.0,69.0,2.0,32.0,36.0,0.5
Tianjin,2.2070756392045454,102468.28787878789,284.74272017045456,102161.11174242424,278.2471738873106,1.961230653705019,55.0,34.0,60.0,9.0,36.0,46.0,0.58
Shijiazhuang,-0.0024142795138888,102459.41666666669,282.06879340277777,98465.54861111112,279.568359375,0.607330322265625,60.0,40.0,70.0,6.0,52.0,10.0,0.86
Tangshan,2.8190375434027777,102440.82638888888,284.23817274305554,101184.1875,276.95030381944446,1.0041944715711806,54.0,33.0,57.0,5.0,45.0,45.0,0.53
Langfang,1.44033203125,102464.35,284.1921875,102252.9875,278.03505859375,2.199127197265625,59.0,41.0,68.0,9.0,39.0,47.0,0.53
Baoding,0.9928635817307692,102459.97115384616,281.49793419471155,97833.74519230767,277.7487980769231,0.6121004544771634,57.0,34.0,64.0,6.0,48.0,28.0,0.57
Cangzhou,1.2773681640625,102534.95625,283.58642578125,102414.4875,279.128955078125,2.075933837890625,61.0,38.0,71.0,10.0,55.0,21.0,0.53
Hengshui,0.0362548828125,102540.80208333331,283.2454427083333,102253.4375,279.8778483072917,2.1470845540364585,54.0,36.0,57.0,9.0,41.0,26.0,0.63
Xingtai,0.0804184422348484,102494.77272727272,282.6139322916667,99930.83901515152,280.33908913352275,1.8463809851444128,43.0,21.0,43.0,8.0,43.0,20.0,0.47
Handan,0.4955044450431034,102511.0775862069,282.4845770474138,99233.82543103448,280.64380724676727,1.9645164752828663,49.0,34.0,49.0,6.0,37.0,16.0,0.72
Taiyuan,1.3555748980978262,102449.73913043478,278.6806216032609,88418.38315217392,275.0959366508152,0.7527532162873641,101.0,76.0,107.0,8.0,44.0,3.0,1.46
Yangquan,0.9690290178571428,102408.28571428572,279.58984375,91122.1875,276.67724609375,0.5204860142299107,64.0,46.0,71.0,20.0,59.0,6.0,1.1
Changzhi,1.3281389508928572,102613.77857142856,278.90267857142857,90053.65892857143,278.30846819196427,0.3099251883370535,51.0,28.0,51.0,10.0,34.0,11.0,0.76
Jincheng,1.2906971807065215,102695.33695652174,279.7318274456522,92045.6875,279.12124235733694,-1.0639502483865488,37.0,20.0,37.0,4.0,29.0,8.0,1.04
Jinan,1.039582283266129,102621.6129032258,282.67319808467744,100841.6875,280.4645759828629,1.3542746267011088,64.0,42.0,78.0,8.0,47.0,19.0,0.88
Zibo,1.432919456845238,102610.60714285714,282.6079799107143,100409.40178571428,279.5199265252976,0.8279404413132441,69.0,46.0,88.0,12.0,62.0,5.0,1.09
Jining,1.02044677734375,102649.796875,284.44683837890625,101705.75,282.6224365234375,0.74456787109375,76.0,56.0,72.0,13.0,42.0,32.0,0.74
Dezhou,0.7866586538461539,102595.79807692308,282.8167067307692,102269.72596153848,280.04788912259613,1.701831524188702,65.0,46.0,80.0,8.0,46.0,28.0,0.65
Liaocheng,0.4027235243055556,102593.37962962964,283.7421875,102097.42824074074,281.0539460358796,2.245495831524884,61.0,42.0,71.0,13.0,30.0,42.0,0.56
Binzhou,1.8843135127314807,102587.96296296296,283.0154803240741,102340.94675925926,279.93306929976853,1.1029177065248843,57.0,32.0,64.0,11.0,56.0,11.0,0.7
Heze,0.7668826941287878,102660.57575757576,284.3823390151515,102044.6875,283.00853752367425,1.6323954264322915,60.0,43.0,63.0,6.0,31.0,30.0,0.53
Zhengzhou,0.7518717447916666,102679.64583333331,283.100341796875,100359.5625,281.966064453125,1.8364156087239585,36.0,22.0,36.0,9.0,39.0,12.0,0.69
Kaifeng,0.4837472098214285,102692.01190476192,283.9625186011905,101862.54464285714,282.8929734002976,2.0317164829799106,40.0,28.0,39.0,6.0,32.0,24.0,0.47
Anyang,0.5390412703804348,102557.52173913045,283.29424252717394,100160.33967391304,281.3729407269022,2.3917223059612773,55.0,39.0,56.0,11.0,40.0,8.0,0.58
Hebi,0.5925021701388888,102567.83333333331,283.48914930555554,100602.24305555556,281.56537543402777,2.488406711154514,53.0,37.0,53.0,11.0,40.0,8.0,0.94
Xinxiang,0.5957919034090909,102613.47727272728,283.32759232954544,100206.46022727272,281.76247336647725,2.012603759765625,48.0,30.0,48.0,7.0,34.0,16.0,0.94
Jiaozuo,1.31005859375,102621.3,282.64244791666664,99004.6875,281.4521809895833,0.7557027180989583,53.0,31.0,56.0,6.0,31.0,4.0,0.77
Puyang,0.3056640625,102599.94444444444,284.18999565972223,101986.29861111112,281.78759765625,2.7154032389322915,41.0,29.0,30.0,8.0,20.0,35.0,0.53
