,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,1.781852884495512,101068.9574468085,301.0872880651596,96205.9414893617,286.34280979886967,-2.910356562188331,19.0,12.0,19.0,3.0,22.0,58.0,0.49
Tianjin,1.5771701697147251,100884.99242424245,303.1310665246212,100591.62878787878,294.07958244554925,0.034028486772017,114.0,86.0,86.0,12.0,45.0,114.0,1.61
Shijiazhuang,1.8099890814887152,101046.61111111112,304.0988498263889,97213.41666666669,290.3438313802083,-1.3904876708984375,62.0,30.0,74.0,25.0,33.0,76.0,0.74
Tangshan,2.327512953016493,100861.64583333331,301.8312717013889,99661.75,292.2398274739583,-0.248533460828993,63.0,32.0,75.0,39.0,44.0,70.0,2.05
Langfang,1.0707855224609375,100899.0625,303.908984375,100697.4,294.868701171875,-0.5612884521484375,54.0,33.0,58.0,8.0,41.0,77.0,1.37
Baoding,1.300183809720553,101044.34134615384,302.93453275240387,96596.48076923077,290.0545184795673,-1.9819652850811296,53.0,37.0,54.0,11.0,20.0,101.0,0.32
Cangzhou,0.2240325927734375,100893.025,303.91845703125,100778.55,295.90517578125,0.2941314697265625,68.0,49.0,63.0,16.0,29.0,124.0,0.93
Hengshui,0.4851328531901042,100909.60416666669,304.845703125,100637.5,295.8384602864583,-0.5206146240234375,186.0,140.0,171.0,37.0,36.0,112.0,1.45
Xingtai,0.439829970851089,100999.33333333331,304.5831261837121,98534.50757575755,293.03874437736744,-1.5394504431522251,66.0,30.0,82.0,26.0,30.0,107.0,1.1
Handan,-0.3194438013537177,101022.91379310343,304.33859779094826,97877.61206896552,293.62110216864227,-1.5733321617389548,88.0,65.0,116.0,52.0,45.0,85.0,2.47
Taiyuan,1.0199724280315896,101484.80434782608,297.5177055027174,87857.61956521739,283.44704271399456,-1.766262552012568,58.0,23.0,66.0,14.0,28.0,79.0,0.7
Yangquan,1.8003125871930803,101322.42857142857,299.8479352678572,90404.10714285714,284.0690220424107,-2.120572771344866,57.0,23.0,63.0,18.0,26.0,93.0,0.65
Changzhi,-0.049045671735491,101354.53571428572,299.6718470982143,89291.92142857143,286.9396693638393,-3.0427825927734373,75.0,55.0,93.0,53.0,47.0,85.0,1.48
Jincheng,0.2090858791185462,101273.1195652174,301.5021654211956,91116.92391304349,288.5453783118206,-2.285793802012568,58.0,34.0,65.0,41.0,27.0,103.0,1.28
Jinan,-0.989627468970514,100911.42741935483,302.9375945060484,99222.00806451614,296.3249354208669,-2.60174806656376,65.0,47.0,75.0,15.0,21.0,87.0,1.01
Zibo,-0.8130151657831102,100891.72619047618,302.4444289434524,98800.08333333331,296.6092936197917,-2.75278073265439,65.0,47.0,68.0,16.0,21.0,96.0,1.56
Jining,-0.0249481201171875,100830.453125,304.559814453125,99938.46875,297.616455078125,-3.0586395263671875,63.0,45.0,48.0,21.0,28.0,69.0,1.3
Dezhou,-0.8496809739332932,100912.69230769233,303.60546875,100603.17307692308,296.37967623197113,-1.2413177490234375,76.0,36.0,101.0,28.0,29.0,160.0,1.3
Liaocheng,-1.1966388843677662,100921.80555555556,304.2877242476852,100452.3425925926,296.54274269386576,-2.2200684724030677,60.0,43.0,52.0,1.0,13.0,97.0,1.1
Binzhou,-0.4482303195529514,100890.31481481482,302.8591941550926,100655.3425925926,296.009105541088,-1.2474483913845489,46.0,32.0,44.0,8.0,12.0,93.0,0.95
Heze,-0.274629072709517,100879.09090909093,304.9948804450757,100297.75,297.1660526160038,-3.0588929147431343,79.0,58.0,81.0,13.0,15.0,117.0,1.37
Zhengzhou,0.7667897542317709,100995.67708333331,306.0829264322917,98801.41666666669,294.188720703125,-1.3290456136067708,74.0,40.0,98.0,26.0,41.0,101.0,1.25
Kaifeng,-0.6496967134021577,100924.42857142857,305.4106677827381,100142.55952380953,296.5636276971726,-2.705580211821057,106.0,80.0,118.0,10.0,26.0,122.0,2.05
Anyang,-0.9601991072944972,100990.85869565218,305.07876188858694,98701.35869565218,294.7344917629076,-1.7117873482082202,128.0,83.0,205.0,61.0,62.0,79.0,5.7
Hebi,-1.1360558403862848,100976.38888888888,305.7878689236111,99113.52777777778,294.5658908420139,-1.4553476969401042,83.0,61.0,103.0,50.0,40.0,113.0,3.8
Xinxiang,-0.5985814874822443,100984.79545454546,305.67196377840907,98691.93181818182,294.26853249289775,-1.242693814364347,75.0,52.0,100.0,32.0,36.0,109.0,1.7
Jiaozuo,1.1342783610026042,101031.56666666668,306.32037760416665,97588.21666666666,291.70330403645835,-0.4365325927734375,73.0,44.0,95.0,32.0,40.0,92.0,1.57
Puyang,-1.1777767605251737,100927.36111111112,304.82899305555554,100347.41666666669,296.14238823784723,-2.449705335828993,46.0,27.0,45.0,9.0,17.0,146.0,1.22
