,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.0390790574094082,100247.16090425532,297.021905127992,95420.9175531915,291.09153715093083,2.476379069876164,56.0,21.0,47.0,2.0,10.0,165.0,0.53
Tianjin,0.4071539676550663,100174.33143939394,301.89191968513256,99880.875,293.15673828125,4.563538060043797,54.0,13.0,25.0,8.0,10.0,163.0,0.62
Shijiazhuang,1.1601477728949652,100195.92361111112,300.973388671875,96397.06944444444,289.1300998263889,4.32982889811198,55.0,17.0,59.0,7.0,9.0,127.0,0.59
Tangshan,0.6952768961588541,100282.96527777778,298.9987250434028,99080.15277777778,293.24603949652777,3.1697540283203125,51.0,25.0,51.0,15.0,17.0,157.0,0.55
Langfang,0.6497039794921875,100149.625,302.549365234375,99949.225,292.45390625,4.1089630126953125,76.0,21.0,50.0,9.0,12.0,181.0,0.33
Baoding,0.8108180119441106,100239.125,299.92568734975964,95817.5096153846,290.88423978365387,2.997447087214544,46.0,19.0,43.0,17.0,12.0,147.0,0.33
Cangzhou,0.1633026123046875,100206.95,302.099267578125,100093.5,292.995361328125,4.793826293945313,46.0,20.0,37.0,8.0,11.0,146.0,0.35
Hengshui,0.2718149820963542,100234.13541666669,301.0016276041667,99963.75,294.0172526041667,4.9859161376953125,46.0,19.0,46.0,9.0,15.0,130.0,0.5
Xingtai,0.6984951134883997,100298.39204545454,299.60469193892044,97840.48106060606,292.15425248579544,1.6910238554983428,39.0,22.0,39.0,9.0,17.0,117.0,0.78
Handan,-0.8058540081155712,100300.38577586209,299.62967234644395,97167.5301724138,290.7096747036638,-0.1707042825633082,55.0,27.0,59.0,14.0,11.0,125.0,1.12
Taiyuan,0.1813891866932744,100349.07880434782,298.38503099524456,86919.22282608696,283.1478218410326,3.2042840045431387,48.0,13.0,32.0,5.0,7.0,154.0,0.34
Yangquan,0.7995016915457589,100346.66964285714,296.9911063058036,89542.16071428571,285.1630161830357,3.5588793073381697,44.0,14.0,23.0,7.0,10.0,141.0,0.42
Changzhi,-1.0234475272042411,100443.65178571428,295.0110281808036,88477.96071428571,287.99736328125,0.7009552001953125,38.0,13.0,26.0,12.0,7.0,120.0,0.63
Jincheng,-2.13641821819803,100378.00271739133,297.87441618546194,90308.22282608696,288.88143257472825,0.9351348876953124,43.0,10.0,31.0,6.0,8.0,138.0,0.44
Jinan,-0.1636071974231351,100304.9133064516,301.8810562626008,98631.19758064517,293.012459047379,1.7419015207598287,73.0,20.0,41.0,8.0,18.0,178.0,0.57
Zibo,-0.9184810093470982,100333.05654761904,301.935302734375,98258.35119047618,292.7266787574405,2.178531465076265,45.0,15.0,44.0,6.0,30.0,143.0,0.41
Jining,-1.6920318603515625,100236.6015625,301.2254638671875,99352.0,294.93359375,0.4381866455078125,48.0,22.0,38.0,8.0,9.0,154.0,0.63
Dezhou,1.1126509446364183,100311.76442307692,301.5278508112981,100004.4903846154,293.8054762620192,2.088079599233774,63.0,18.0,39.0,6.0,9.0,170.0,0.62
Liaocheng,0.9741849546079282,100335.52083333331,299.44796187789353,99867.50462962964,294.12584997106484,0.4232352927879051,46.0,19.0,41.0,8.0,12.0,146.0,0.66
Binzhou,-0.8549166078920718,100266.49305555556,302.2319607204861,100034.24537037036,293.1432834201389,2.760438707139757,88.0,16.0,32.0,9.0,10.0,190.0,0.57
Heze,-2.3263628410570547,100158.52840909093,300.54686760179925,99583.39015151517,295.39999112215907,-0.5329048850319602,43.0,11.0,25.0,6.0,7.0,139.0,0.45
Zhengzhou,-3.096064249674479,100090.83333333331,303.1515299479167,97920.20833333331,293.1896158854167,-0.3461964925130208,48.0,17.0,40.0,4.0,8.0,155.0,0.58
Kaifeng,-3.239677065894717,100063.65178571428,301.92135184151783,99292.20833333331,295.2924339657738,0.0273037865048363,46.0,10.0,29.0,6.0,9.0,146.0,0.52
Anyang,-1.9447572127632475,100236.98097826086,301.48752759850544,97959.96195652174,291.6304984714674,-0.6132686449133832,51.0,19.0,51.0,9.0,16.0,130.0,1.12
Hebi,-2.1620635986328125,100208.1875,303.0390353732639,98357.31944444444,291.20166015625,-0.8110673692491319,41.0,16.0,32.0,7.0,7.0,131.0,0.5
Xinxiang,-2.68425820090554,100171.15340909093,303.09883256392044,97893.60227272728,292.65132279829544,-0.8578338623046875,46.0,14.0,35.0,6.0,7.0,147.0,0.37
Jiaozuo,-3.0513214111328124,100170.25416666668,303.39337565104165,96750.54166666669,291.09801432291664,0.0603302001953125,46.0,14.0,33.0,5.0,7.0,146.0,0.47
Puyang,-1.2802819146050348,100243.36805555556,299.93486870659723,99666.81944444444,294.47010633680554,-1.0698021782769098,38.0,14.0,36.0,4.0,9.0,123.0,0.43
