,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.5706569590467088,102242.7180851064,281.26296023105056,97214.36436170212,271.8116896609043,1.0368999724692487,63.0,40.0,76.0,4.0,78.0,4.0,0.8
Tianjin,1.72061943285393,102277.23863636365,282.11003343986744,101971.48106060606,276.1575224905303,1.7852843313506157,113.0,85.0,120.0,12.0,72.0,42.0,1.19
Shijiazhuang,-0.5486060248480903,102254.51736111112,281.94566514756946,98285.375,279.6975911458333,1.5696292453342011,196.0,147.0,205.0,18.0,99.0,10.0,2.37
Tangshan,2.2350582546657987,102268.78819444444,281.7182888454861,101017.625,272.75819227430554,1.2197757297092011,84.0,62.0,118.0,11.0,94.0,7.0,1.25
Langfang,1.0341522216796877,102269.4875,282.371142578125,102059.325,276.4591796875,2.1317169189453127,88.0,64.0,126.0,6.0,72.0,23.0,0.7
Baoding,0.6294121375450721,102262.86778846152,281.6825608473558,97665.625,277.64783653846155,1.582933866060697,120.0,91.0,149.0,12.0,71.0,31.0,0.95
Cangzhou,0.6255096435546875,102296.671875,282.640185546875,102177.525,279.598828125,2.4140655517578127,100.0,75.0,133.0,12.0,70.0,57.0,1.1
Hengshui,0.0833384195963541,102283.296875,282.8600260416667,102000.20833333331,280.489990234375,2.213780721028646,95.0,69.0,139.0,16.0,51.0,42.0,1.0
Xingtai,-0.4423481334339488,102270.56818181818,283.2719060724432,99718.14772727272,280.9228515625,2.0282708370324336,164.0,125.0,195.0,19.0,80.0,33.0,1.85
Handan,-0.8249769539668642,102255.91379310343,283.9956643992457,99005.7025862069,280.9334927262931,1.8114902890961744,135.0,103.0,187.0,6.0,47.0,67.0,1.1
Taiyuan,0.3925549051036005,102207.97826086955,278.6913956351902,88239.74456521739,275.7153957201087,1.0140984576681389,207.0,157.0,215.0,27.0,82.0,44.0,1.21
Yangquan,-0.1615230015345982,102215.05357142857,279.8718959263393,90981.01785714286,277.0474330357143,0.8876669747488839,90.0,67.0,89.0,18.0,54.0,73.0,1.0
Changzhi,0.6485076904296875,102230.94285714286,281.1640834263393,89830.275,276.72424665178573,1.4052171979631696,125.0,95.0,127.0,9.0,63.0,52.0,1.24
Jincheng,0.8676313317340353,102260.27717391304,282.0039805536685,91793.7445652174,278.8769955842391,1.122369517450747,174.0,132.0,205.0,12.0,81.0,57.0,2.22
Jinan,0.5475626299458165,102362.91532258064,283.1492486769153,100602.90725806452,280.6201171875,2.052850046465474,151.0,116.0,186.0,14.0,68.0,53.0,1.22
Zibo,1.3158067975725447,102379.53571428572,283.88966006324404,100199.11309523808,279.0136253720238,1.1758459182012648,118.0,89.0,138.0,17.0,84.0,33.0,1.48
Jining,-0.5467987060546875,102380.73828125,284.60479736328125,101449.875,281.43170166015625,1.7131805419921875,113.0,85.0,115.0,12.0,37.0,77.0,0.9
Dezhou,0.3401618370643028,102320.83653846152,283.0548565204327,101999.4903846154,281.0003004807692,2.2977212759164662,164.0,125.0,205.0,16.0,53.0,76.0,1.23
Liaocheng,0.0529926441333912,102307.73611111112,284.31382921006946,101821.4675925926,281.73875144675924,2.250772546838831,166.0,126.0,213.0,13.0,79.0,52.0,1.23
Binzhou,1.0947316487630208,102342.47685185184,284.5189796730324,102098.06018518518,279.9086009837963,1.7843373616536458,89.0,66.0,88.0,15.0,106.0,5.0,1.8
Heze,0.0346582586115056,102329.87121212122,285.93928296638256,101727.9053030303,282.1801905776515,1.963847304835464,151.0,116.0,233.0,12.0,57.0,91.0,1.07
Zhengzhou,0.0045623779296875,102259.046875,285.843017578125,99990.625,282.0763346354167,1.9258982340494792,193.0,145.0,186.0,11.0,57.0,104.0,1.4
Kaifeng,0.1670902797154017,102300.71428571428,285.8192545572917,101491.73214285714,282.2203776041667,2.116182599748884,116.0,88.0,180.0,11.0,47.0,104.0,1.1
Anyang,-0.3355361275050951,102252.13586956522,285.22629712975544,99885.78804347826,281.51982846467394,1.9969024658203125,210.0,160.0,198.0,15.0,58.0,77.0,1.37
Hebi,-0.1319393581814236,102242.66666666669,285.59312608506946,100314.09722222222,281.8011067708333,2.313091701931424,200.0,150.0,192.0,10.0,61.0,79.0,1.07
Xinxiang,0.5917871648615057,102257.25568181818,285.39308860085225,99886.19318181818,281.8167613636364,1.9637881192294036,184.0,139.0,205.0,12.0,61.0,77.0,1.35
Jiaozuo,1.2199269612630208,102241.96666666666,285.285400390625,98678.14166666666,281.8345703125,1.2726837158203126,200.0,150.0,217.0,9.0,40.0,108.0,1.2
Puyang,0.0064612494574652,102291.75,285.1803656684028,101691.98611111112,281.9163411458333,2.061681111653646,153.0,117.0,157.0,12.0,70.0,56.0,1.4
