,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.1766036013339428,100936.73138297872,291.6403964428192,96039.625,291.15833818151594,-0.1709526548994348,19.0,10.0,12.0,2.0,13.0,61.0,0.62
Tianjin,-1.215252962979403,100797.11742424245,294.59987571022725,100500.74621212122,293.2184392755682,-0.1276527173591382,27.0,16.0,27.0,5.0,22.0,81.0,0.72
Shijiazhuang,0.3452470567491319,100879.49305555556,293.19243706597223,97007.31944444444,292.95209418402777,-2.227839152018229,23.0,15.0,16.0,3.0,10.0,73.0,0.5
Tangshan,-0.962560017903646,100847.70138888888,294.7565104166667,99636.06944444444,293.4123806423611,-0.2047542995876736,24.0,14.0,20.0,4.0,24.0,78.0,1.05
Langfang,-0.4426055908203125,100811.3375,293.88037109375,100607.725,293.029296875,-1.2979888916015625,25.0,12.0,23.0,5.0,18.0,80.0,0.63
Baoding,-0.1028970571664663,100906.9375,291.94302133413464,96428.91346153848,291.65219350961536,-1.2404280442457931,28.0,19.0,17.0,5.0,9.0,88.0,0.26
Cangzhou,-1.9693634033203125,100736.69375,295.083740234375,100621.3,294.14443359375,0.7958099365234375,41.0,28.0,33.0,4.0,11.0,132.0,0.5
Hengshui,-1.967686971028645,100684.48958333331,295.9557291666667,100410.41666666669,295.4363606770833,-0.4298248291015625,34.0,24.0,26.0,9.0,15.0,98.0,0.68
Xingtai,-0.7266461921460701,100708.67803030302,295.515595407197,98224.07954545454,294.81929154829544,-2.766561334783381,23.0,15.0,23.0,3.0,13.0,65.0,0.4
Handan,-0.3544758763806573,100629.50431034484,296.65648572198273,97469.72844827586,295.2535526670259,-2.6308620058257004,21.0,7.0,14.0,4.0,12.0,68.0,0.6
Taiyuan,-0.8659794019616168,100996.72282608696,291.39109205163044,87391.92934782608,290.78865913722825,-0.0077799921450407,19.0,11.0,19.0,4.0,35.0,46.0,0.59
Yangquan,-0.7009342738560268,101047.35714285714,290.8344029017857,90056.91071428571,290.77755301339283,-0.5696127755301339,20.0,13.0,20.0,7.0,26.0,44.0,1.17
Changzhi,0.654032244001116,100862.20357142856,293.7116908482143,88817.05357142857,292.9340541294643,-1.0441384451729911,21.0,8.0,20.0,13.0,13.0,67.0,0.7
Jincheng,0.8238983154296875,100783.94021739133,295.4668393342391,90645.625,294.55819038722825,-0.3805721117102582,60.0,37.0,69.0,5.0,19.0,111.0,0.76
Jinan,-2.196893015215474,100710.56048387096,297.1073273689516,99017.91532258064,294.5011498235887,1.1112537999306955,61.0,44.0,72.0,7.0,40.0,67.0,1.01
Zibo,-1.6726139613560267,100780.875,296.1496930803572,98681.14880952382,294.4314313616072,0.8335215250651041,68.0,49.0,61.0,5.0,33.0,60.0,0.93
Jining,-2.2010650634765625,100626.1171875,299.77490234375,99732.65625,294.74420166015625,3.086898803710937,53.0,27.0,55.0,6.0,18.0,116.0,0.7
Dezhou,-2.632043691781851,100688.77884615384,296.52193509615387,100378.58653846152,295.09423828125,1.1570141132061298,56.0,40.0,50.0,3.0,12.0,117.0,0.95
Liaocheng,-2.60694659197772,100561.33796296296,298.7417896412037,100091.73611111112,295.6046187789352,1.4660085042317708,56.0,34.0,61.0,7.0,33.0,83.0,0.8
Binzhou,-2.6604766845703125,100742.73611111112,295.7179904513889,100506.95833333331,294.00052445023147,1.190039175528067,39.0,27.0,27.0,6.0,14.0,94.0,0.78
Heze,-1.5278713341915249,100530.79924242424,300.67521898674244,99949.77651515152,296.1646987452651,4.090564612186316,51.0,26.0,51.0,5.0,11.0,130.0,0.55
Zhengzhou,-0.4038035074869792,100506.98958333331,300.5482584635417,98317.375,298.0313313802083,2.160181681315104,55.0,28.0,60.0,3.0,15.0,103.0,0.73
Kaifeng,-0.4461444673084077,100501.82738095238,301.1683872767857,99720.57738095238,298.39971633184524,3.4698682512555803,55.0,34.0,60.0,4.0,10.0,120.0,0.7
Anyang,0.6377570110818614,100523.08152173914,299.4455247961956,98230.32065217392,296.0416312839674,0.5712791111158289,62.0,34.0,74.0,2.0,17.0,80.0,1.02
Hebi,0.919275919596354,100491.125,300.2449001736111,98624.51388888888,296.37537977430554,1.664793226453993,60.0,43.0,64.0,5.0,13.0,98.0,0.66
Xinxiang,0.4892481023615057,100513.73863636365,300.1131036931818,98219.80681818182,296.96337890625,2.172714233398437,56.0,34.0,62.0,4.0,15.0,96.0,0.88
Jiaozuo,-0.3364532470703125,100545.375,299.6899088541667,97102.625,296.96669921875,0.0208262125651041,56.0,36.0,62.0,3.0,13.0,106.0,0.67
Puyang,-0.9911515977647568,100461.04166666669,300.36241319444446,99881.45833333331,295.80626085069446,3.7276730007595487,60.0,37.0,69.0,5.0,14.0,110.0,0.73
