,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.5812257807305519,99737.3829787234,295.90091526761967,94932.2539893617,286.7698533078457,-1.6133078717170877,53.0,24.0,56.0,2.0,55.0,28.0,0.55
Tianjin,1.971117886629972,99619.42424242424,299.8726547703599,99328.30492424245,288.6319986979167,2.251739501953125,95.0,61.0,139.0,25.0,42.0,79.0,1.12
Shijiazhuang,2.021879408094618,99667.6875,298.639892578125,95884.20138888888,285.71875,1.0811937120225694,61.0,31.0,72.0,26.0,70.0,25.0,0.92
Tangshan,1.1760677761501737,99683.49305555556,297.72349717881946,98490.0625,290.0246310763889,1.916805691189236,124.0,94.0,153.0,55.0,69.0,32.0,3.57
Langfang,1.2702789306640625,99590.025,300.180712890625,99389.9125,287.884765625,1.897003173828125,74.0,50.0,98.0,13.0,53.0,49.0,1.04
Baoding,1.4306042010967548,99636.33653846152,297.8393366887019,95261.46634615384,286.5388371394231,0.3099952110877403,85.0,55.0,120.0,51.0,68.0,27.0,1.07
Cangzhou,2.7151031494140625,99660.19375,300.980078125,99546.7375,287.8505859375,4.817291259765625,80.0,58.0,110.0,42.0,43.0,80.0,0.91
Hengshui,1.6576487223307292,99678.72916666669,301.1441243489583,99408.35416666669,287.1270345052083,4.702219645182292,86.0,64.0,107.0,34.0,48.0,62.0,0.87
Xingtai,1.788441513523911,99728.75,298.935332327178,97294.78977272728,286.6687529592803,3.05491776899858,96.0,65.0,141.0,155.0,91.0,26.0,4.4
Handan,2.1741296176252694,99833.77586206896,298.3597706761853,96721.2349137931,286.2919080010776,2.8078413338496766,79.0,37.0,107.0,57.0,61.0,43.0,1.21
Taiyuan,0.9105324123216711,100080.06521739133,291.5356339164402,86614.97554347826,282.1143639605978,0.9199205481487772,118.0,56.0,186.0,63.0,73.0,12.0,1.47
Yangquan,2.7251129150390625,99938.625,294.5226353236607,89140.49107142857,283.11669921875,1.1486424037388392,84.0,34.0,117.0,90.0,71.0,46.0,1.58
Changzhi,1.040793718610491,100102.16428571429,293.167529296875,88154.94821428572,282.8804547991072,1.6185921805245536,62.0,38.0,74.0,28.0,42.0,62.0,1.41
Jincheng,0.211101366126019,100102.16304347826,295.0805557914402,90035.23641304347,284.1597104279891,1.3353842030400815,67.0,29.0,84.0,58.0,40.0,16.0,3.36
Jinan,1.6793404856035787,100025.66935483873,299.71129189768146,98340.35282258064,289.2144499747984,5.084180278162802,59.0,26.0,68.0,23.0,19.0,108.0,0.62
Zibo,3.0489596412295388,100052.78571428572,300.3009556361607,97966.25297619047,288.59591238839283,4.680357433500744,67.0,30.0,84.0,43.0,34.0,100.0,1.16
Jining,1.3299407958984375,100183.5546875,299.6226806640625,99290.15625,290.0721435546875,4.737274169921875,45.0,29.0,45.0,16.0,18.0,92.0,0.66
Dezhou,2.0808070256159854,99828.3846153846,300.75899564302887,99520.6778846154,288.4900465745192,5.565704345703125,73.0,44.0,96.0,27.0,29.0,88.0,0.83
Liaocheng,1.7353849057798032,99901.82407407407,300.2578938802083,99434.61805555556,288.8591399016204,5.343283194082755,60.0,28.0,70.0,16.0,29.0,64.0,0.9
Binzhou,3.5088224057798034,99837.70370370372,301.35728624131946,99604.4699074074,288.49021629050924,5.29018712926794,84.0,62.0,111.0,43.0,34.0,55.0,1.35
Heze,2.143643928296638,100118.87121212122,300.185273141572,99537.82007575755,289.4646809895833,4.806515780362216,61.0,27.0,72.0,31.0,29.0,81.0,0.78
Zhengzhou,0.7699127197265625,100033.92708333331,299.3636881510417,97846.60416666669,288.3555501302083,3.3054911295572915,63.0,27.0,76.0,22.0,40.0,104.0,0.98
Kaifeng,1.8309536888485864,100102.44047619047,300.1068522135417,99320.49107142857,289.21263485863096,4.719326927548363,56.0,31.0,61.0,20.0,42.0,58.0,1.08
Anyang,2.161933567212976,99916.64130434782,299.3759871773098,97646.14945652174,286.8082328464674,3.630051322605299,85.0,44.0,120.0,78.0,57.0,41.0,1.13
Hebi,1.949939303927952,99919.91666666669,299.6567654079861,98067.50694444444,286.4631618923611,3.5616353352864585,61.0,39.0,71.0,32.0,72.0,51.0,1.41
Xinxiang,1.7430017644708806,100005.36363636365,299.4407182173296,97725.83522727272,287.49897904829544,3.072806618430398,74.0,37.0,98.0,27.0,78.0,30.0,0.86
Jiaozuo,0.4633290608723958,99994.81666666668,299.01818033854164,96570.6625,286.28486328125,0.5111796061197916,82.0,54.0,114.0,66.0,90.0,36.0,2.0
Puyang,2.3598785400390625,99957.98611111112,300.50713433159723,99380.34027777778,288.5569118923611,5.165856255425347,62.0,21.0,73.0,15.0,32.0,68.0,0.63
