,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.3683536610704787,102746.0,266.2178442123088,97440.85771276597,259.7864139638049,-0.7423465809923537,51.0,29.0,51.0,5.0,61.0,5.0,0.67
Tianjin,-0.277761748342803,102730.02272727272,271.7293174050071,102407.99053030302,267.002040978634,0.6311895197088068,227.0,177.0,161.0,14.0,72.0,5.0,1.6
Shijiazhuang,1.0386420355902777,102707.48611111112,270.1866149902344,98552.90972222222,267.37035793728296,-0.321624755859375,146.0,112.0,174.0,21.0,71.0,6.0,1.75
Tangshan,0.2822129991319444,102738.00694444444,271.28296915690106,101418.24305555556,263.9437086317274,-0.5095045301649306,68.0,49.0,82.0,14.0,76.0,4.0,0.77
Langfang,-0.6839599609375,102726.9125,270.8817321777344,102505.8375,266.20387573242186,0.473590087890625,93.0,69.0,130.0,17.0,84.0,5.0,1.08
Baoding,0.3407921424278846,102715.77403846152,268.89447256234973,97895.5721153846,263.81092951847955,-0.6401907113882211,100.0,75.0,125.0,17.0,77.0,3.0,1.03
Cangzhou,0.411865234375,102724.76875,272.7796813964844,102599.5625,270.86041870117185,1.934893798828125,181.0,137.0,186.0,30.0,62.0,7.0,1.43
Hengshui,0.6382242838541666,102710.13541666669,273.07667032877606,102411.52083333331,271.4066263834636,1.989410400390625,135.0,103.0,151.0,22.0,54.0,18.0,0.87
Xingtai,0.9345370205965908,102684.70454545454,272.4033822724314,100026.99053030302,270.0993421149976,1.1114215272845644,224.0,174.0,233.0,13.0,65.0,6.0,2.35
Handan,1.318102606411638,102689.70689655172,273.0251454320447,99297.58405172414,270.2732049350081,1.3813823831492458,105.0,79.0,122.0,8.0,48.0,14.0,0.85
Taiyuan,1.8281727666440213,102926.32608695651,266.6927715799083,88201.60054347826,264.6685326617697,0.1001440960427989,173.0,131.0,184.0,45.0,73.0,4.0,2.02
Yangquan,2.4562813895089284,102767.60714285714,268.8247288295201,90968.11607142857,266.06456211635043,0.5476553780691964,119.0,90.0,153.0,67.0,77.0,6.0,1.88
Changzhi,1.3034493582589286,102819.59285714284,269.0974129813058,89838.0875,266.6836748395648,0.0586068289620535,68.0,49.0,75.0,18.0,31.0,34.0,1.02
Jincheng,1.1045399541440215,102829.68478260867,270.49686465056044,91892.33967391304,268.1444158139436,-0.7047132409137228,109.0,82.0,129.0,14.0,49.0,10.0,1.1
Jinan,0.1047481413810483,102813.82258064517,272.91264195596017,100972.94556451614,269.3607305711316,2.408355712890625,125.0,95.0,133.0,17.0,41.0,39.0,0.97
Zibo,0.8365594773065477,102830.16666666669,272.2634844098772,100552.49702380953,269.0602373395647,2.1460789271763394,159.0,121.0,155.0,28.0,49.0,27.0,1.3
Jining,-0.6607666015625,102876.40625,272.6139831542969,101901.21875,269.3509826660156,2.300140380859375,89.0,66.0,87.0,13.0,48.0,16.0,0.8
Dezhou,0.8496751051682693,102752.84615384616,274.10646174504205,102414.72596153848,270.741706261268,2.731860821063702,128.0,97.0,146.0,14.0,49.0,23.0,1.13
Liaocheng,0.2451397931134259,102760.5,274.5772038212529,102246.79861111112,270.87699494538487,3.1574153193721064,119.0,90.0,124.0,14.0,52.0,25.0,0.9
Binzhou,1.0808241102430556,102774.47222222222,273.32279120551215,102519.13194444444,270.6271396213108,2.200203224464699,231.0,181.0,199.0,55.0,90.0,8.0,2.23
Heze,0.0199418501420454,102834.72727272728,273.8431905110677,102200.29356060606,269.67592828924006,2.649359500769413,95.0,71.0,111.0,15.0,43.0,27.0,0.53
Zhengzhou,1.043701171875,102806.60416666669,273.56739298502606,100428.35416666669,271.7928568522136,1.3026021321614585,96.0,72.0,82.0,10.0,48.0,27.0,0.7
Kaifeng,0.5095970517113095,102821.75,274.1755937848772,101969.92559523808,270.7832656133743,2.438443138485863,126.0,96.0,105.0,9.0,52.0,19.0,0.78
Anyang,1.2010498046875,102709.91304347826,274.0960494331692,100238.73097826086,271.22704149329144,2.022868280825408,123.0,93.0,112.0,7.0,57.0,7.0,1.0
Hebi,1.2736409505208333,102708.0,274.28893703884546,100684.46527777778,271.7668965657552,1.9879998101128475,115.0,87.0,102.0,6.0,57.0,19.0,0.7
Xinxiang,1.3702170632102273,102753.31818181818,274.099345814098,100277.09659090907,271.37550215287644,1.7431390935724431,109.0,82.0,113.0,9.0,61.0,12.0,0.97
Jiaozuo,1.1881591796875,102788.5,272.6086853027344,99068.42083333334,270.9829121907552,-0.209027099609375,150.0,115.0,164.0,13.0,52.0,3.0,1.17
Puyang,0.4180636935763889,102767.31944444444,274.94290839301215,102133.40972222222,271.0955641004774,3.0795796712239585,133.0,101.0,103.0,10.0,45.0,24.0,0.53
