,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-0.2990992119971742,102479.3204787234,270.6639014710771,97236.30718085106,266.6128137466756,0.7869652281416223,193.0,145.0,110.0,3.0,42.0,33.0,1.25
Tianjin,-0.9724551114169034,102541.39204545454,271.1265906131629,102222.5321969697,266.24125532670456,1.7725478663589016,109.0,82.0,96.0,16.0,87.0,16.0,1.49
Shijiazhuang,-0.0380130343967013,102444.30555555556,272.91631401909723,98321.0625,268.9365234375,0.5766533745659722,144.0,110.0,180.0,13.0,76.0,11.0,1.28
Tangshan,-1.0341881646050348,102581.25,270.3495822482639,101277.0625,266.78032769097223,0.6950615776909722,200.0,150.0,206.0,21.0,101.0,7.0,3.05
Langfang,-0.7918975830078125,102514.7625,271.228076171875,102295.3625,264.767578125,1.84896240234375,136.0,104.0,132.0,17.0,59.0,38.0,1.3
Baoding,0.006994394155649,102454.85096153848,272.08531775841345,97683.1778846154,267.10727163461536,0.8828829251802884,159.0,121.0,154.0,11.0,82.0,13.0,1.25
Cangzhou,-1.2725372314453125,102542.925,272.294091796875,102419.2625,266.6158203125,1.86268310546875,90.0,67.0,96.0,13.0,68.0,23.0,0.83
Hengshui,-1.2818959554036458,102508.61458333331,273.287353515625,102214.14583333331,268.6959635416667,1.31158447265625,135.0,103.0,137.0,23.0,83.0,6.0,1.02
Xingtai,-0.2852806322502367,102458.03598484848,273.663818359375,99814.95643939394,270.1608220880682,1.28997802734375,120.0,91.0,129.0,6.0,51.0,23.0,1.25
Handan,-0.1585866993871228,102469.77370689657,273.5301976697198,99092.11422413791,270.9303778286638,0.4573406351023706,126.0,96.0,133.0,9.0,52.0,23.0,1.12
Taiyuan,-0.99554907757303,102296.16576086955,271.691162109375,87806.69293478261,266.8854237432065,0.3636448072350543,133.0,101.0,135.0,13.0,44.0,50.0,0.88
Yangquan,-0.1740264892578125,102398.3125,271.7571498325893,90716.34821428572,267.64320591517856,0.2032034737723214,170.0,129.0,163.0,14.0,76.0,21.0,1.42
Changzhi,-0.9475616455078124,102390.46607142856,271.45081612723214,89494.5625,268.15166015625,1.0270595005580356,160.0,122.0,119.0,13.0,29.0,58.0,1.95
Jincheng,-1.6374903139860737,102421.98097826086,274.1355405061141,91515.5625,269.7775772758152,1.3804586659307063,157.0,120.0,169.0,10.0,20.0,80.0,1.48
Jinan,-1.4958038330078125,102561.64717741936,272.0532462827621,100752.53024193548,269.41612588205646,0.4124263640372984,115.0,87.0,123.0,17.0,48.0,25.0,1.19
Zibo,-1.304444085984003,102597.67559523808,270.8517833891369,100357.32440476192,268.49146670386904,0.5640200660342262,196.0,147.0,184.0,16.0,61.0,6.0,1.83
Jining,-2.0373077392578125,102513.4921875,276.1015625,101551.53125,270.59783935546875,-0.0540771484375,115.0,87.0,102.0,11.0,45.0,36.0,0.97
Dezhou,-1.6061553955078125,102553.59134615384,272.5424241286058,102220.9471153846,269.27242337740387,0.8300546499399039,146.0,112.0,146.0,40.0,45.0,28.0,1.08
Liaocheng,-1.485785025137442,102524.58564814816,273.4214861834491,102019.78472222222,271.6358326099537,0.3912150065104167,216.0,166.0,219.0,19.0,65.0,5.0,1.5
Binzhou,-1.820782131618924,102610.47453703704,271.032958984375,102357.89583333331,269.56993272569446,0.8505610713252315,156.0,119.0,156.0,29.0,64.0,16.0,1.48
Heze,-1.5367306795987217,102499.17234848483,276.4814083214962,101871.5321969697,272.3885683001894,-0.2468354196259469,279.0,229.0,285.0,16.0,48.0,14.0,1.15
Zhengzhou,-1.2123972574869792,102455.66666666669,279.0701497395833,100082.3125,273.4991861979167,-0.5960489908854166,145.0,111.0,109.0,9.0,20.0,72.0,0.84
Kaifeng,-1.443208966936384,102463.47321428572,279.27877371651783,101618.37202380953,273.7690894717262,-0.8905930292038691,167.0,127.0,116.0,9.0,25.0,58.0,0.88
Anyang,-0.2448272705078125,102490.89402173914,274.9068550441576,100025.47554347826,272.0078761888587,-0.3750185759171195,206.0,156.0,172.0,7.0,51.0,20.0,1.4
Hebi,-0.1053958468967014,102492.9375,275.8979763454861,100480.45138888888,272.02587890625,-0.7174004448784722,186.0,140.0,163.0,12.0,36.0,45.0,1.42
Xinxiang,-1.012938065962358,102480.19886363635,277.6428666548296,100011.47159090907,272.5799449573864,-0.7733209783380682,133.0,101.0,159.0,13.0,27.0,63.0,1.18
Jiaozuo,-1.399059041341146,102454.40416666666,278.336083984375,98738.49583333332,271.9257486979167,-0.03560791015625,202.0,152.0,217.0,11.0,37.0,39.0,1.28
Puyang,-1.3415612114800348,102512.60416666669,274.3187662760417,101887.61805555556,272.92974175347223,-0.21343994140625,218.0,168.0,174.0,16.0,31.0,44.0,1.1
