,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,2.744805843272108,102058.6795212766,287.6667376579122,97041.11968085106,270.3735091838431,-3.87911760046127,19.0,3.0,19.0,2.0,6.0,53.0,0.2
Tianjin,3.829774336381392,102044.15340909093,290.1548665364583,101741.76893939394,272.0920262192235,-4.025392936937736,28.0,10.0,28.0,4.0,11.0,61.0,0.3
Shijiazhuang,0.962495591905382,102238.16666666669,289.8820258246528,98277.98611111112,270.2124294704861,-2.117887708875868,24.0,8.0,24.0,7.0,12.0,72.0,0.29
Tangshan,4.266369289822048,101883.90277777778,289.3647189670139,100648.04166666669,272.6396755642361,-3.691211276584201,21.0,10.0,21.0,4.0,11.0,58.0,0.24
Langfang,2.9060882568359374,102099.7125,290.674853515625,101891.925,271.219677734375,-3.5297149658203124,19.0,11.0,19.0,5.0,9.0,61.0,0.22
Baoding,1.743299044095553,102201.61057692308,288.75110802283655,97601.2596153846,269.85999474158655,-2.943285428560697,23.0,7.0,17.0,4.0,10.0,72.0,0.17
Cangzhou,2.7447113037109374,102169.45,290.183544921875,102050.925,270.319580078125,-3.8409210205078126,23.0,10.0,22.0,4.0,9.0,72.0,0.23
Hengshui,1.6359303792317708,102231.54166666669,290.6228841145833,101949.25,270.01171875,-3.253657023111979,24.0,9.0,24.0,4.0,12.0,77.0,0.2
Xingtai,0.2147471110026041,102240.42613636365,290.23748964251894,99696.4356060606,269.9749570904356,-3.413798476710464,19.0,8.0,18.0,6.0,14.0,62.0,0.1
Handan,-0.7840181548019935,102211.2176724138,290.3913742591595,98970.30603448275,268.8107741783405,-3.473591245453933,25.0,2.0,22.0,5.0,12.0,81.0,0.2
Taiyuan,1.0624316671620244,102366.9320652174,284.33291227921194,88320.54891304347,266.00570015285325,-2.619068311608356,33.0,11.0,33.0,8.0,18.0,65.0,0.44
Yangquan,2.290267944335937,102302.50892857143,285.42184012276783,91019.01785714286,267.60215541294644,-2.5980115618024557,24.0,7.0,13.0,5.0,12.0,78.0,0.33
Changzhi,0.4197601318359375,102205.8267857143,286.6988211495536,89812.63214285714,266.3642647879464,-2.95868399483817,28.0,6.0,28.0,11.0,9.0,74.0,0.62
Jincheng,0.2896310557489809,102127.6929347826,289.17360521399456,91713.89673913045,269.06157651154894,-2.4987812871518345,45.0,13.0,45.0,8.0,13.0,72.0,0.66
Jinan,1.4356497487714213,102146.80443548386,288.38787644909274,100391.9879032258,268.6280950730847,-4.5328541417275705,45.0,8.0,45.0,7.0,15.0,68.0,0.3
Zibo,2.1805209205264138,102094.47916666669,287.46680850074404,99918.66071428572,268.9035877046131,-4.637980869838169,48.0,6.0,48.0,6.0,13.0,74.0,0.35
Jining,0.4385833740234375,102141.0546875,288.850341796875,101214.0,269.8314208984375,-4.874801635742188,54.0,9.0,58.0,6.0,12.0,64.0,0.43
Dezhou,1.9583118145282448,102187.77403846152,289.880126953125,101866.95192307692,268.9971266526442,-4.151218120868389,36.0,1.0,36.0,3.0,11.0,76.0,0.37
Liaocheng,0.5637054443359375,102212.9050925926,290.112548828125,101726.67129629628,269.1040672019676,-4.71754229510272,56.0,3.0,62.0,4.0,9.0,74.0,0.13
Binzhou,3.1638211850766784,102119.04398148147,289.29650426793984,101875.07870370372,269.8124728732639,-4.753638938621238,37.0,6.0,37.0,5.0,11.0,77.0,0.3
Heze,-0.554517803770123,102180.97159090907,289.851836233428,101578.46590909093,269.4718202533144,-4.7281036376953125,72.0,9.0,93.0,5.0,14.0,77.0,0.2
Zhengzhou,-1.6596425374348958,102153.77083333331,291.2312825520833,99891.04166666669,272.9295247395833,-1.1205190022786458,67.0,12.0,83.0,9.0,29.0,48.0,0.47
Kaifeng,-1.811248052687872,102190.47916666669,290.5621396019345,101381.32738095238,269.6026204427083,-3.9226255871000735,58.0,8.0,66.0,9.0,17.0,63.0,0.45
Anyang,-1.702046933381454,102185.66032608696,291.0994713824728,99826.94021739133,267.8255031419837,-3.701948746390965,34.0,5.0,34.0,6.0,11.0,70.0,0.38
Hebi,-2.5896148681640625,102169.0625,291.76576063368054,100246.26388888888,267.4203287760417,-3.413976033528646,36.0,10.0,36.0,9.0,21.0,58.0,0.5
Xinxiang,-2.2684589732776987,102156.55113636365,291.3778187144886,99796.73863636365,268.479248046875,-2.009797529740767,52.0,15.0,54.0,10.0,21.0,48.0,0.45
Jiaozuo,-1.0257476806640624,102081.8625,292.60447591145834,98545.04166666669,272.4386881510417,0.4527557373046875,55.0,17.0,59.0,7.0,24.0,52.0,0.5
Puyang,-0.5650922987196181,102209.61805555556,290.6385904947917,101609.93055555556,268.3848470052083,-4.621224297417535,44.0,6.0,44.0,9.0,16.0,64.0,0.25
