,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,-1.2357875742810838,102180.7034574468,293.2446392952128,97231.1875,290.6392224900266,-0.1068407423952792,38.0,19.0,38.0,3.0,16.0,40.0,0.86
Tianjin,-3.5781328605883047,102074.26325757576,295.5386482007576,101774.39962121211,289.6584842566288,-1.7034347996567234,28.0,15.0,28.0,9.0,28.0,34.0,0.87
Shijiazhuang,-0.6764204237196181,102016.79166666669,295.4453125,98103.90972222222,293.5382486979167,-1.7097947862413194,68.0,49.0,71.0,4.0,15.0,74.0,0.72
Tangshan,-2.931872897677952,102152.13888888888,293.70893012152777,100920.71527777778,287.3857421875,-2.8701680501302085,51.0,24.0,52.0,10.0,31.0,35.0,0.86
Langfang,-2.7004547119140625,102052.975,296.09892578125,101847.2875,291.30703125,-1.072772216796875,52.0,22.0,54.0,2.0,22.0,40.0,0.63
Baoding,-1.1900130051832931,102077.1346153846,294.68783804086536,97549.53365384616,292.5264423076923,-0.8566777155949519,66.0,45.0,82.0,7.0,43.0,24.0,0.61
Cangzhou,-3.2266754150390624,101942.125,297.742431640625,101825.3625,294.246142578125,-1.681463623046875,44.0,31.0,43.0,4.0,15.0,71.0,0.5
Hengshui,-2.033665974934896,101899.95833333331,297.5391438802083,101621.89583333331,295.1687825520833,-1.888397216796875,60.0,43.0,67.0,11.0,20.0,45.0,0.62
Xingtai,-0.7860223018761837,101911.74053030302,296.4196851325757,99398.58143939394,294.365752249053,-2.742645263671875,70.0,51.0,74.0,6.0,15.0,67.0,0.85
Handan,-0.2510844263537177,101870.80818965516,296.1670258620689,98668.7047413793,294.27564318426727,-2.940618054620151,70.0,41.0,89.0,7.0,14.0,68.0,1.0
Taiyuan,-1.2800445556640625,102148.38315217392,290.0362601902174,88319.31793478261,288.46826171875,-0.3179254946501358,78.0,57.0,98.0,5.0,37.0,52.0,0.83
Yangquan,-1.1294446672712053,102147.13392857143,292.0422712053572,91031.25892857143,290.6864536830357,-0.6001368931361607,81.0,60.0,110.0,22.0,34.0,49.0,1.48
Changzhi,-0.8640568324497768,102052.30178571428,291.1265066964286,89801.04464285714,290.1751255580357,-0.8478070940290179,88.0,65.0,97.0,9.0,37.0,41.0,1.62
Jincheng,-0.8788047458814539,101939.33967391304,292.91796875,91635.92663043478,291.4095830502717,-0.8628473696501359,81.0,56.0,111.0,5.0,28.0,67.0,2.02
Jinan,-1.7077159266318045,101806.96975806452,296.5313760080645,100086.63911290324,294.09912109375,-2.26916996125252,60.0,41.0,70.0,12.0,38.0,30.0,0.91
Zibo,-1.727356683640253,101836.50892857143,295.8911830357143,99701.61607142857,293.17408389136904,-2.2608279273623517,54.0,33.0,57.0,10.0,35.0,24.0,1.33
Jining,-0.2457733154296875,101685.8984375,297.1024169921875,100778.9375,293.9261474609375,-2.5828857421875,56.0,39.0,62.0,10.0,28.0,59.0,0.77
Dezhou,-2.5817648080679088,101849.98557692308,297.4081280048077,101534.6875,294.7985652043269,-2.048309326171875,48.0,32.0,48.0,5.0,14.0,55.0,0.63
Liaocheng,-1.3215665464048032,101777.49305555556,297.416087962963,101299.74305555556,294.9550962094908,-2.5762317798755787,74.0,53.0,98.0,10.0,30.0,18.0,1.1
Binzhou,-3.0223043936270253,101873.4375,297.6795428240741,101634.00231481482,294.83060257523147,-2.15439294885706,26.0,9.0,26.0,10.0,16.0,68.0,0.57
Heze,0.8583905769116951,101689.55113636365,297.161103219697,101098.97537878789,294.8630888967803,-1.944704922762784,71.0,52.0,89.0,6.0,36.0,37.0,0.82
Zhengzhou,-0.6684722900390625,101731.5,297.2469075520833,99500.60416666669,295.4521484375,-0.9986673990885416,86.0,64.0,105.0,4.0,10.0,80.0,1.08
Kaifeng,0.0752381824311756,101697.94940476192,297.3204055059524,100902.90178571428,295.30299014136904,-1.8523457845052085,80.0,59.0,110.0,6.0,12.0,57.0,0.92
Anyang,0.2644951861837636,101802.67663043478,297.3426460597826,99470.66576086955,295.42885954483694,-2.989842953889266,80.0,52.0,110.0,6.0,16.0,60.0,1.42
Hebi,0.1294606526692708,101787.60416666669,297.79535590277777,99888.52083333331,295.4875759548611,-3.1649542914496527,91.0,68.0,106.0,6.0,14.0,75.0,1.32
Xinxiang,-0.5419852516867898,101762.02840909093,297.66796875,99430.64204545454,295.54079367897725,-2.0559442693536933,91.0,68.0,122.0,7.0,16.0,82.0,1.88
Jiaozuo,-0.5445627848307292,101763.7375,296.98268229166666,98264.1875,294.49339192708334,-0.6972676595052083,99.0,74.0,117.0,5.0,20.0,83.0,1.18
Puyang,0.238401624891493,101734.89583333331,297.82042100694446,101145.1875,295.93071831597223,-2.5219963921440973,78.0,57.0,90.0,6.0,18.0,27.0,0.77
