,10 metre U wind component,Mean sea level pressure,2 metre temperature,Surface pressure,2 metre dewpoint temperature,10 metre V wind component,AQI,PM2.5,PM10,SO2,NO2,O3,CO
Beijing,0.7113212423121675,104008.75531914894,261.7264069902136,98466.5,248.2703925599444,-1.6997362502077793,22.0,8.0,22.0,6.0,17.0,60.0,0.45
Tianjin,0.2725802334872159,103938.75757575755,265.490063753995,103603.34848484848,251.051381891424,-2.3680928548177085,35.0,21.0,35.0,6.0,30.0,44.0,0.58
Shijiazhuang,1.663903130425347,103972.05555555556,264.9954545762804,99651.33333333331,251.79098002115884,0.057037353515625,62.0,39.0,73.0,29.0,68.0,10.0,1.04
Tangshan,1.245690239800347,103889.19444444444,264.75907219780817,102513.19444444444,249.84859720865884,-3.347720675998264,61.0,33.0,71.0,16.0,47.0,36.0,0.88
Langfang,-0.476434326171875,103950.4,265.90794372558594,103721.15,250.7373016357422,-1.817034912109375,29.0,18.0,29.0,5.0,21.0,57.0,0.43
Baoding,0.7118318997896634,103967.8846153846,263.22457533616284,98943.34615384616,250.3889617919922,-0.8532691368689904,49.0,30.0,49.0,17.0,54.0,30.0,0.75
Cangzhou,0.668463134765625,103926.1,265.2934906005859,103797.0,252.68222351074212,-0.835540771484375,74.0,54.0,80.0,56.0,78.0,9.0,1.43
Hengshui,1.0692850748697915,103939.36458333331,265.5089365641276,103632.5,253.0328420003256,1.3423970540364585,60.0,43.0,69.0,28.0,33.0,31.0,1.05
Xingtai,1.4999417391690342,103986.54545454546,265.613110628995,101210.37878787878,252.54652867172703,0.7724137739701704,94.0,65.0,138.0,58.0,69.0,15.0,1.35
Handan,1.372302877491918,104008.8275862069,265.58914658118937,100469.87931034484,252.56401903875943,0.4686416099811422,62.0,44.0,73.0,47.0,39.0,40.0,0.98
Taiyuan,2.039050558338994,104291.01086956522,258.733478711999,88917.84782608696,246.336630779764,-0.7100312606148098,53.0,22.0,56.0,18.0,36.0,37.0,0.81
Yangquan,2.624542236328125,104117.71428571428,261.3104269845145,91799.92857142857,246.8763362339565,-0.5524771554129464,54.0,32.0,57.0,51.0,52.0,28.0,0.85
Changzhi,1.4035740443638394,104154.63571428572,261.29530421665737,90595.0142857143,247.51869114467075,-1.3177952357700893,67.0,41.0,84.0,61.0,52.0,23.0,1.16
Jincheng,1.3128701914911685,104108.35869565218,264.49570697286856,92707.28260869563,248.41772792650303,-1.9058108122452448,54.0,20.0,58.0,27.0,14.0,59.0,0.5
Jinan,-0.1710569320186492,103939.65322580644,264.40501403808594,102025.46774193548,251.39990874259703,-1.1484187956779237,57.0,20.0,63.0,26.0,55.0,19.0,0.84
Zibo,1.158977690197173,103923.51190476192,263.869392758324,101547.35714285714,250.73636227562315,-1.4650050571986608,64.0,28.0,77.0,70.0,61.0,13.0,1.32
Jining,-0.230499267578125,103958.140625,266.03221130371094,102946.78125,252.7277069091797,-1.892547607421875,63.0,41.0,75.0,29.0,50.0,25.0,0.75
Dezhou,-0.1529517540564904,103937.27884615384,264.8129166823167,103588.03846153848,252.75167964054987,0.2311659592848557,91.0,68.0,115.0,25.0,56.0,14.0,1.97
Liaocheng,-0.4799318666811342,103968.80555555556,265.69407653808594,103439.01851851853,253.256999263057,0.2190382215711805,92.0,41.0,134.0,18.0,78.0,9.0,1.7
Binzhou,1.3796239782262731,103918.20370370372,264.5367414686415,103652.05555555556,252.19435458713107,-1.3604611997251157,55.0,32.0,60.0,28.0,55.0,19.0,0.97
Heze,-0.4717971339370265,103999.23484848483,267.0094174471769,103342.34848484848,254.0628047133937,-1.0743546919389204,69.0,27.0,87.0,11.0,36.0,48.0,1.13
Zhengzhou,-0.0345967610677083,104008.38541666669,268.07404073079425,101543.125,257.0633595784505,-0.303802490234375,61.0,30.0,71.0,17.0,49.0,33.0,0.85
Kaifeng,-1.9139854794456843,104001.03571428572,267.6275772821336,103118.78571428572,256.3631293887184,-0.3194042387462797,65.0,31.0,79.0,21.0,68.0,12.0,0.8
Anyang,0.3321042268172554,104011.69565217392,266.49706566852075,101437.93478260867,253.68980673085088,0.3262289296025815,59.0,34.0,67.0,18.0,55.0,27.0,0.97
Hebi,-0.0170050726996527,104017.16666666669,266.8514116075304,101914.94444444444,254.48211500379773,0.0666944715711805,74.0,34.0,97.0,13.0,73.0,8.0,1.27
Xinxiang,-1.1467645818536931,104015.11363636365,267.373852816495,101437.5,254.73355518687856,-0.5229963822798296,67.0,38.0,84.0,16.0,69.0,15.0,0.85
Jiaozuo,0.4275044759114583,104011.71666666666,267.4814463297526,100147.23333333334,254.8210906982422,-0.660931396484375,74.0,40.0,97.0,23.0,48.0,29.0,1.43
Puyang,0.0193990071614583,104003.93055555556,266.48954094780817,103349.5,253.59344312879773,0.2505594889322917,58.0,27.0,65.0,16.0,38.0,40.0,1.1
